target_id	length	eff_length	est_counts	tpm
YAL067W-A	228	179	25.7258	5.87058
YAL068C	363	314	5.46757	0.711263
YAR002C-A	660	611	3019	201.831
YAR002W	1620	1571	2088	54.29
YAR003W	1281	1232	649	21.5179
YAR007C	1866	1817	2497	56.1345
YAR008W	828	779	334	17.5136
YAR009C	3591	3542	19810.1	228.456
YAR010C	1323	1274	9980.07	319.985
YAR014C	2130	2081	1929	37.864
YAR015W	921	872	2336	109.426
YAR018C	1308	1259	576	18.688
YAR019C	2925	2876	753	10.6948
YAR020C	168	119	17.5086	6.00994
YAR023C	540	491	120	9.9831
YAR027W	708	659	687	42.5831
YAR028W	705	656	264	16.4386
YAR029W	225	176	73	16.9424
YAR031W	897	848	220.825	10.637
YAR033W	705	656	213.972	13.3235
YAR035C-A	81	32	4	5.10594
YAR035W	2064	2015	425	8.61549
YAR042W	3567	3518	3084	35.8084
YAR050W	4614	4565	683.63	6.11711
YAR064W	300	251	36	5.85861
YAR066W	612	563	231	16.7598
YAR068W	486	437	292.13	27.3061
YAR071W	1404	1355	407.785	12.293
YBL001C	315	266	727	111.64
YBL002W	396	347	4398.48	517.772
YBL003C	399	350	4409.67	514.64
YBL004W	7482	7433	14603	80.2498
YBL005W	2931	2882	2873	40.72
YBL005W-A	1323	1274	3982.16	127.678
YBL005W-B	5268	5219	51169.6	400.489
YBL006C	543	494	951	78.6356
YBL007C	3735	3686	14315	158.636
YBL008W	2523	2474	1239	20.4568
YBL008W-A	240	191	12	2.56634
YBL009W	2031	1982	1061	21.8664
YBL010C	843	794	237	12.1925
YBL011W	2280	2231	4929	90.2454
YBL013W	1206	1157	204	7.20216
YBL014C	2685	2636	1478	22.9031
YBL015W	1581	1532	860	22.9301
YBL016W	1062	1013	567	22.8633
YBL017C	4740	4691	8662	75.4256
YBL018C	402	353	388	44.8976
YBL019W	1563	1514	422	11.3855
YBL020W	1725	1676	1792	43.6747
YBL021C	435	386	306	32.3817
YBL022C	3402	3353	8265	100.687
YBL023C	2607	2558	1674	26.7313
YBL024W	2055	2006	6163	125.495
YBL025W	438	389	147	15.436
YBL026W	288	239	525	89.7279
YBL027W	570	521	37508.6	2940.76
YBL028C	321	272	892	133.956
YBL029C-A	285	236	156	27.0009
YBL029W	1131	1082	113	4.26596
YBL030C	957	908	7004	315.084
YBL031W	1017	968	320	13.5033
YBL032W	1146	1097	3605	134.235
YBL033C	1038	989	2896	119.61
YBL034C	4542	4493	1410	12.8188
YBL035C	2118	2069	1119	22.092
YBL036C	774	725	1330	74.9341
YBL037W	3078	3029	1628	21.9544
YBL038W	699	650	823	51.7193
YBL039C	1740	1691	11056	267.067
YBL039W-B	180	131	42	13.0962
YBL040C	660	611	971	64.9148
YBL041W	726	677	3215	193.981
YBL042C	1920	1871	1462	31.9183
YBL043W	774	725	32	1.80293
YBL044W	369	320	9	1.14884
YBL045C	1374	1325	3177	97.9416
YBL046W	1326	1277	410	13.1147
YBL047C	4146	4097	10690	106.58
YBL049W	417	368	107	11.8769
YBL050W	879	830	1544	75.9863
YBL051C	2007	1958	4629	96.5696
YBL052C	2496	2447	1405	23.4535
YBL054W	1578	1529	1005	26.8488
YBL055C	1257	1208	1269	42.9102
YBL056W	1407	1358	4107	123.535
YBL057C	627	578	1045	73.8506
YBL058W	1272	1223	4026	134.466
YBL059C-A	330	281	180	26.1657
YBL059W	582	533	145	11.1124
YBL060W	2064	2015	602	12.2036
YBL061C	2091	2042	1711	34.2263
YBL063W	3336	3287	1105	13.7318
YBL064C	786	737	3026	167.713
YBL066C	3447	3398	1307	15.7115
YBL067C	2244	2195	2981	55.4745
YBL068W	981	932	1338	58.6416
YBL069W	1290	1241	817	26.8916
YBL071C-B	99	50	1	0.816951
YBL071W-A	249	200	238	48.6086
YBL072C	603	554	44105.1	3251.96
YBL074C	1068	1019	349	13.99
YBL075C	1950	1901	1487	31.9518
YBL076C	3219	3170	40848	526.353
YBL078C	354	305	88	11.7855
YBL079W	4509	4460	6334	58.0108
YBL080C	1626	1577	464	12.0186
YBL081W	1107	1058	914.887	35.3222
YBL082C	1377	1328	1296	39.8633
YBL084C	2277	2228	755.44	13.85
YBL085W	2943	2894	3166	44.6867
YBL086C	1401	1352	683	20.6353
YBL087C	414	365	17731.9	1984.39
YBL088C	8364	8315	2674	13.1361
YBL089W	1380	1331	442	13.5647
YBL090W	534	485	503	42.3635
YBL091C	1266	1217	4218	141.573
YBL091C-A	528	479	289	24.645
YBL092W	393	344	42194	5010.24
YBL093C	663	614	861	57.2797
YBL095W	813	764	512	27.3743
YBL097W	2265	2216	626	11.5391
YBL098W	1383	1334	563	17.2393
YBL099W	1638	1589	13836	355.674
YBL100W-A	1317	1268	0	0
YBL100W-B	5313	5264	1647.99	12.7881
YBL100W-C	120	71	11	6.32849
YBL101C	3354	3305	1948	24.0759
YBL102W	648	599	1175	80.1266
YBL103C	1461	1412	949	27.4535
YBL104C	3117	3068	1575	20.9696
YBL105C	3456	3407	2696	32.3231
YBL106C	3033	2984	1232	16.8647
YBL107C	591	542	216	16.2787
YBL108C-A	129	80	31.8559	16.2654
YBL111C	2004	1955	168.577	3.52224
YBL112C	318	269	3.87986	0.589155
YBL113C	2379	2330	715.926	12.551
YBR001C	2343	2294	1474	26.2464
YBR002C	861	812	594	29.8811
YBR003W	1422	1373	1172	34.8677
YBR004C	1302	1253	761	24.8084
YBR005W	642	593	277	19.0806
YBR006W	1494	1445	487	13.7666
YBR007C	2211	2162	1720	32.4967
YBR008C	1647	1598	13456	343.958
YBR009C	312	263	5210.46	809.257
YBR010W	411	362	3906.44	440.797
YBR011C	864	815	28710	1438.94
YBR012W-A	1323	1274	329.684	10.5705
YBR012W-B	5271	5222	6996.41	54.7273
YBR013C	390	341	142	17.0098
YBR014C	612	563	744	53.9797
YBR015C	1794	1745	4461	104.425
YBR016W	387	338	924	111.666
YBR017C	2757	2708	4418	66.6412
YBR018C	1101	1052	51	1.98025
YBR019C	2100	2051	321	6.39301
YBR020W	1587	1538	280	7.43648
YBR021W	1902	1853	582	12.8296
YBR022W	534	485	279	23.4979
YBR023C	3498	3449	3928	46.5205
YBR024W	906	857	257	12.2495
YBR025C	1185	1136	20667	743.13
YBR026C	1143	1094	1531	57.1641
YBR028C	1578	1529	869	23.2155
YBR029C	1374	1325	2334	71.9533
YBR030W	1659	1610	930	23.5952
YBR031W	1089	1040	70275.8	2760.18
YBR033W	2760	2711	1256	18.9246
YBR034C	1047	998	2307	94.4241
YBR035C	687	638	2135	136.692
YBR036C	1233	1184	2825	97.4614
YBR037C	888	839	589	28.676
YBR038W	2892	2843	2505	35.9912
YBR039W	936	887	3083	141.976
YBR040W	897	848	13	0.6262
YBR041W	2010	1961	1927	40.1393
YBR042C	1194	1145	1165	41.561
YBR043C	2070	2021	1700	34.3596
YBR044C	1719	1670	735	17.9778
YBR045C	1920	1871	826	18.0332
YBR046C	1005	956	885	37.8139
YBR047W	528	479	269	22.9394
YBR048W	471	422	18890.9	1828.55
YBR049C	2433	2384	6033	103.37
YBR050C	1017	968	193	8.14419
YBR052C	633	584	1560	109.113
YBR053C	1077	1028	830	32.98
YBR054W	1035	986	2046	84.7607
YBR055C	2700	2651	1376	21.2019
YBR056W	1506	1457	1399	39.2215
YBR056W-A	201	152	76	20.4238
YBR057C	1101	1052	919	35.6834
YBR058C	2346	2297	2531	45.0088
YBR058C-A	243	194	467	98.3289
YBR059C	3327	3278	3994	49.7697
YBR060C	1863	1814	2185	49.2017
YBR061C	933	884	893	41.2634
YBR062C	543	494	392	32.4134
YBR063C	1215	1166	634	22.2104
YBR065C	1095	1046	576	22.4935
YBR066C	663	614	745	49.5626
YBR067C	633	584	9548	667.829
YBR068C	1830	1781	8028	184.124
YBR069C	1860	1811	6835	154.165
YBR070C	714	665	501	30.7739
YBR071W	636	587	729	50.7289
YBR072C-A	162	113	1	0.361483
YBR072W	645	596	1023	70.1125
YBR073W	2877	2828	2701	39.0132
YBR074W	2931	2882	3435	48.6854
YBR076W	1065	1016	195	7.83983
YBR077C	489	440	262	24.3229
YBR078W	1290	1241	29353	966.155
YBR079C	2895	2846	16689	239.531
YBR080C	2277	2228	3703	67.8898
YBR081C	3999	3950	2197	22.7195
YBR082C	447	398	5737	588.8
YBR083W	1461	1412	959	27.7428
YBR084C-A	570	521	27738.4	2174.75
YBR084W	2928	2879	14821	210.282
YBR085C-A	258	209	772	150.882
YBR085W	924	875	203	9.47663
YBR086C	2841	2792	8258	120.816
YBR087W	1065	1016	967	38.8775
YBR088C	777	728	2187	122.711
YBR089C-A	300	251	910.486	148.172
YBR090C	369	320	36.5135	4.6609
YBR091C	330	281	142	20.6418
YBR092C	1404	1355	5178.73	156.117
YBR093C	1404	1355	665.447	20.0604
YBR094W	2262	2213	1616	29.8281
YBR095C	1293	1244	724	23.773
YBR096W	693	644	1305	82.7733
YBR097W	4365	4316	1182	11.1867
YBR098W	2076	2027	2517	50.7219
YBR101C	873	824	8467	419.728
YBR102C	2262	2213	1503	27.7424
YBR103W	1608	1559	763	19.9914
YBR104W	990	941	1072	46.5341
YBR105C	1089	1040	1504	59.0718
YBR106W	567	518	9284	732.101
YBR107C	738	689	338	20.0384
YBR108W	2844	2795	1248	18.2389
YBR109C	444	395	2433	251.6
YBR110W	1350	1301	1143	35.8868
YBR111C	696	647	1510	95.332
YBR111W-A	291	242	179	30.2137
YBR112C	2901	2852	4139.37	59.2857
YBR114W	2373	2324	1159	20.371
YBR115C	4179	4130	9213	91.1207
YBR117C	2046	1997	753	15.4022
YBR118W	1377	1328	486118	14952.4
YBR119W	897	848	400	19.2677
YBR120C	489	440	214	19.8668
YBR121C	2004	1955	23006	480.685
YBR122C	534	485	712	59.9659
YBR123C	1950	1901	829	17.813
YBR125C	1182	1133	1124	40.5231
YBR126C	1488	1439	6385	181.245
YBR126W-A	207	158	630	162.873
YBR127C	1554	1505	22566	612.469
YBR128C	1035	986	176	7.29124
YBR129C	987	938	835	36.3621
YBR130C	1278	1229	2141	71.1591
YBR131W	2115	2066	555	10.9731
YBR132C	1791	1742	943	22.1121
YBR133C	2484	2435	2334	39.1532
YBR135W	453	404	673.422	68.0881
YBR136W	7107	7058	2683	15.5276
YBR137W	540	491	610	50.7474
YBR138C	1575	1526	375	10.0379
YBR139W	1527	1478	1586	43.8323
YBR140C	9279	9230	7719	34.1606
YBR141C	1014	965	414	17.5242
YBR142W	2322	2273	3269	58.7464
YBR143C	1314	1265	9622	310.7
YBR145W	1056	1007	703	28.5162
YBR146W	837	788	991	51.3704
YBR147W	891	842	125	6.06406
YBR148W	1830	1781	260	5.96314
YBR149W	1035	986	2607	108.002
YBR150C	3285	3236	1585.16	20.0092
YBR151W	951	902	1532	69.3774
YBR152W	876	827	263	12.9902
YBR153W	735	686	397	23.6392
YBR154C	648	599	2957	201.646
YBR155W	1158	1109	1527	56.2436
YBR156C	2097	2048	701	13.9815
YBR157C	768	719	533	30.2806
YBR158W	1650	1601	3523	89.885
YBR159W	1044	995	2610	107.148
YBR160W	897	848	916	44.123
YBR161W	1131	1082	608	22.9531
YBR162C	1368	1319	16890	523.059
YBR162W-A	198	149	462	126.655
YBR163W	1758	1709	1181	28.2276
YBR164C	552	503	1217	98.8299
YBR165W	834	785	317	16.4951
YBR166C	1359	1310	965	30.09
YBR167C	423	374	221	24.1372
YBR168W	1242	1193	347	11.8811
YBR169C	2082	2033	5867	117.881
YBR170C	1743	1694	1481	35.7115
YBR171W	621	572	1113	79.4813
YBR172C	2223	2174	1920	36.0751
YBR173C	447	398	1034	106.121
YBR175W	948	899	614	27.8981
YBR176W	939	890	797	36.5792
YBR177C	1356	1307	3825	119.542
YBR179C	2568	2519	1877	30.437
YBR180W	1719	1670	134	3.27759
YBR181C	711	662	41866.7	2583.31
YBR182C	1359	1310	233	7.26525
YBR182C-A	195	146	8	2.23822
YBR183W	951	902	189	8.55896
YBR184W	1572	1523	123	3.29891
YBR185C	837	788	490	25.4001
YBR186W	1695	1646	212	5.26104
YBR187W	843	794	3568	183.557
YBR188C	423	374	158	17.2564
YBR189W	588	539	45588.7	3454.89
YBR191W	483	434	23978	2256.78
YBR192W	1134	1085	464	17.4684
YBR193C	672	623	375	24.5872
YBR194W	372	323	140	17.7048
YBR195C	1269	1220	498	16.6738
YBR196C	1665	1616	63849	1613.91
YBR196C-A	150	101	39	15.7728
YBR196C-B	105	56	19	13.859
YBR197C	654	605	467	31.5302
YBR198C	2397	2348	2548	44.3269
YBR199W	1395	1346	3144	95.4121
YBR200W	1656	1607	1219	30.9852
YBR200W-A	165	116	0	0
YBR201C-A	204	155	53	13.9672
YBR201W	636	587	227	15.7962
YBR202W	2538	2489	2166	35.5467
YBR203W	2775	2726	401	6.00875
YBR204C	1128	1079	448	16.9599
YBR205W	1215	1166	2717	95.1825
YBR207W	1398	1349	2308	69.8859
YBR208C	5508	5459	2562	19.1704
YBR210W	429	380	327	35.1504
YBR211C	975	926	465	20.512
YBR212W	2019	1970	2344	48.6023
YBR213W	825	776	413	21.7397
YBR214W	1584	1535	1441	38.3461
YBR215W	1878	1829	978	21.8419
YBR216C	2025	1976	1022	21.1266
YBR217W	561	512	146	11.6479
YBR218C	3543	3494	14312.8	167.328
YBR219C	384	335	29.3654	3.58061
YBR220C	1683	1634	1101.63	27.5392
YBR221C	1101	1052	11227	435.927
YBR221W-A	105	56	0	0
YBR222C	1632	1583	2213	57.104
YBR223C	1635	1586	438	11.2807
YBR225W	2703	2654	1022	15.7295
YBR227C	1563	1514	1137	30.6761
YBR228W	915	866	331	15.6126
YBR229C	2865	2816	3258	47.259
YBR230C	405	356	552	63.3366
YBR230W-A	201	152	82	22.0362
YBR231C	912	863	313	14.8149
YBR233W	1242	1193	587	20.0985
YBR233W-A	285	236	113	19.5584
YBR234C	1155	1106	3257	120.29
YBR235W	3363	3314	2063	25.428
YBR236C	1311	1262	1234	39.9413
YBR237W	2550	2501	864	14.1113
YBR238C	2196	2147	2627	49.9797
YBR239C	1590	1541	599	15.8778
YBR240C	1353	1304	44	1.37829
YBR241C	1467	1418	534	15.3826
YBR242W	717	668	894	54.6672
YBR243C	1347	1298	2499	78.6425
YBR244W	489	440	3829	355.466
YBR245C	3390	3341	3798	46.4349
YBR246W	1164	1115	960	35.1692
YBR247C	1452	1403	1991	57.9668
YBR248C	1659	1610	3326	84.3844
YBR249C	1113	1064	8934	342.981
YBR250W	1572	1523	196	5.25681
YBR251W	924	875	646	30.1572
YBR252W	444	395	993	102.688
YBR253W	366	317	283	36.4664
YBR254C	528	479	433	36.9248
YBR255C-A	363	314	176	22.8954
YBR255W	2085	2036	1036	20.7849
YBR256C	717	668	1832	112.025
YBR257W	840	791	334	17.2479
YBR258C	429	380	121	13.0067
YBR259W	2067	2018	557	11.2746
YBR260C	2001	1952	1356	28.3756
YBR261C	699	650	1404	88.2307
YBR262C	321	272	334	50.1584
YBR263W	1473	1424	10217	293.075
YBR264C	600	551	307	22.759
YBR265W	963	914	1433	64.0421
YBR267W	1182	1133	978	35.2594
YBR268W	318	269	266	40.392
YBR269C	417	368	587	65.1563
YBR270C	1638	1589	195	5.01276
YBR271W	1260	1211	778	26.2423
YBR272C	1443	1394	573	16.7903
YBR273C	1311	1262	1211	39.1968
YBR274W	1584	1535	657	17.4833
YBR275C	5751	5702	2858	20.4739
YBR276C	2424	2375	2857	49.1374
YBR278W	606	557	313	22.9538
YBR279W	1338	1289	1952	61.8576
YBR280C	1914	1865	705	15.441
YBR281C	2637	2588	2245	35.4338
YBR282W	441	392	430	44.8072
YBR283C	1473	1424	8394	240.782
YBR284W	2394	2345	351	6.11407
YBR285W	435	386	30	3.17468
YBR286W	1614	1565	19552	510.32
YBR287W	1284	1235	2678	88.5747
YBR288C	1452	1403	1336	38.8969
YBR289W	2718	2669	1430.4	21.8914
YBR290W	966	917	710	31.6268
YBR291C	900	851	334	16.0318
YBR293W	1425	1376	598	17.7521
YBR294W	2580	2531	649	10.4741
YBR295W	3651	3602	1046	11.8619
YBR296C	1725	1676	748	18.2303
YBR296C-A	120	71	7	4.02722
YBR297W	1407	1358	374.4	11.2616
YBR298C	1845	1796	450	10.2346
YBR298C-A	222	173	10	2.36113
YBR299W	1755	1706	222.538	5.32834
YBR301W	363	314	30.9916	4.03163
YBR302C	1140	1091	790.5	29.5967
YCL001W	567	518	982	77.4368
YCL001W-A	462	413	35	3.46166
YCL001W-B	255	206	26	5.15551
YCL002C	792	743	668	36.7243
YCL004W	1566	1517	443	11.9284
YCL005W	771	722	401	22.6868
YCL005W-A	222	173	674	159.14
YCL008C	1158	1109	843	31.05
YCL009C	930	881	8759	406.111
YCL010C	780	731	1117	62.4168
YCL011C	1284	1235	3641	120.426
YCL012C	405	356	169	19.3911
YCL014W	4911	4862	3493	29.346
YCL016C	1143	1094	464	17.3247
YCL017C	1494	1445	3460	97.8079
YCL018W	1095	1046	1	0.0390512
YCL019W	5313	5264	9635.52	74.7696
YCL020W	1317	1268	1.88293e-06	6.06571e-08
YCL021W-A	378	329	645	80.081
YCL024W	3114	3065	1008	13.4337
YCL025C	1902	1853	1894.46	41.7616
YCL026C-A	582	533	3924	300.724
YCL026C-B	582	533	9891	758.017
YCL027W	1539	1490	4008	109.877
YCL028W	1218	1169	3407	119.048
YCL029C	1323	1274	935	29.9784
YCL030C	2400	2351	11948	207.591
YCL031C	894	845	1990	96.1972
YCL032W	1041	992	509	20.9591
YCL033C	507	458	600	53.5121
YCL034W	1065	1016	1535	61.7136
YCL035C	333	284	834	119.954
YCL036W	1701	1652	639	15.8
YCL037C	1305	1256	10298	334.911
YCL038C	1587	1538	553	14.6871
YCL039W	2238	2189	1119	20.8809
YCL040W	1503	1454	5491.59	154.277
YCL042W	360	311	46.4062	6.09511
YCL043C	1569	1520	27851	748.45
YCL044C	1254	1205	903	30.6102
YCL045C	2283	2234	7140	130.551
YCL047C	777	728	339	19.021
YCL048W	1392	1343	40	1.21661
YCL048W-A	240	191	12	2.56634
YCL049C	939	890	586	26.8951
YCL050C	966	917	6976	310.744
YCL051W	1752	1703	1043	25.017
YCL052C	1251	1202	1216	41.3233
YCL054W	2526	2477	3440	56.7281
YCL054W-A	87	38	7	7.52455
YCL055W	1008	959	462	19.6784
YCL056C	435	386	272	28.7838
YCL057C-A	294	245	554	92.3654
YCL057W	2139	2090	4839	94.5748
YCL058C	459	410	339	33.7739
YCL058W-A	342	293	0	0
YCL059C	951	902	2492	112.852
YCL061C	3291	3242	1528	19.252
YCL063W	1272	1223	1000	33.3995
YCL064C	1083	1034	7993	315.759
YCL066W	528	479	11.1413	0.950093
YCL067C	633	584	34.2271	2.39399
YCL068C	783	734	0	0
YCL069W	1377	1328	21.111	0.649348
YCL073C	1848	1799	20.9455	0.475581
YCR002C	969	920	1776	78.8535
YCR003W	552	503	362	29.3972
YCR004C	744	695	3605	211.878
YCR005C	1383	1334	2883	88.2784
YCR007C	720	671	128	7.79208
YCR008W	1812	1763	3344	77.4783
YCR009C	798	749	2332	127.178
YCR010C	852	803	82	4.17123
YCR011C	3150	3101	4044	53.2691
YCR012W	1251	1202	194638	6614.38
YCR014C	1749	1700	389	9.34688
YCR015C	954	905	327	14.7593
YCR016W	873	824	1197	59.338
YCR017C	2862	2813	6263	90.9449
YCR018C	666	617	792	52.4331
YCR019W	1092	1043	561	21.9707
YCR020C	648	599	229	15.6162
YCR020C-A	267	218	115	21.548
YCR020W-B	237	188	80	17.3819
YCR021C	999	950	9598	412.689
YCR023C	1836	1787	1625	37.1445
YCR024C	1479	1430	528	15.0822
YCR024C-A	123	74	1706.59	942.028
YCR024C-B	267	218	6379	1195.26
YCR026C	2229	2180	1473	27.6002
YCR027C	630	581	219	15.3969
YCR028C	1539	1490	992	27.1951
YCR028C-A	408	359	1263	143.706
YCR030C	2613	2564	2190	34.8893
YCR031C	414	365	29849.5	3340.49
YCR032W	6504	6455	2101	13.2952
YCR033W	3681	3632	3943	44.3452
YCR034W	1044	995	3775	154.974
YCR035C	1185	1136	1519	54.6192
YCR036W	1002	953	1225	52.506
YCR037C	2772	2723	2139	32.087
YCR038C	1929	1880	512	11.1244
YCR039C	633	584	34.2271	2.39399
YCR040W	528	479	11.1413	0.950093
YCR041W	333	284	173.783	24.9951
YCR042C	4224	4175	2533.93	24.7916
YCR043C	384	335	497	60.6007
YCR044C	1074	1025	1163	46.347
YCR045C	1476	1427	519	14.8563
YCR046C	510	461	818	72.48
YCR047C	828	779	1057	55.4247
YCR048W	1833	1784	3726.38	85.3214
YCR050C	309	260	203.622	31.9902
YCR051W	669	620	1820	119.907
YCR052W	1452	1403	2305	67.1087
YCR053W	1545	1496	14789	403.806
YCR054C	1692	1643	791	19.6655
YCR057C	2772	2723	5477	82.1601
YCR059C	777	728	1158	64.9745
YCR060W	336	287	325	46.2559
YCR061W	1896	1847	1445	31.9571
YCR063W	474	425	146	14.0323
YCR065W	1695	1646	1192	29.581
YCR066W	1464	1415	327	9.43968
YCR067C	3198	3149	3761.23	48.7891
YCR068W	1563	1514	1099	29.6509
YCR069W	957	908	2037	91.637
YCR071C	441	392	303	31.5735
YCR072C	1548	1499	1320	35.9698
YCR073C	3996	3947	1268	13.1225
YCR073W-A	948	899	1241	56.3869
YCR075C	783	734	349	19.4221
YCR075W-A	228	179	102	23.2762
YCR076C	753	704	401	23.2668
YCR077C	2391	2342	5963	104.003
YCR079W	1329	1280	571	18.2218
YCR081W	4284	4235	1601	15.442
YCR082W	387	338	858	103.69
YCR083W	384	335	335	40.8475
YCR084C	2142	2093	8160	159.253
YCR086W	573	524	240	18.7088
YCR087C-A	462	413	825	81.5962
YCR088W	1779	1730	7740	182.751
YCR089W	4830	4781	1435	12.2602
YCR090C	549	500	694	56.6964
YCR091W	2163	2114	313	6.04791
YCR092C	3057	3008	1253	17.0153
YCR093W	6327	6278	12467	81.116
YCR094W	1176	1127	1004	36.3895
YCR095C	1089	1040	573	22.5054
YCR095W-A	159	110	9	3.34207
YCR096C	360	311	477.546	62.7221
YCR097W	381	332	350	43.0622
YCR098C	1557	1508	80	2.16698
YCR099C	468	419	134	13.0634
YCR100C	951	902	250	11.3214
YCR101C	549	500	160	13.0712
YCR102C	1107	1058	5989.51	231.245
YCR104W	375	326	108.131	13.5487
YCR105W	1086	1037	211	8.31131
YCR106W	2499	2450	1726	28.7767
YCR107W	1092	1043	1202.58	47.0973
YCR108C	192	143	37.6563	10.7564
YDL001W	1293	1244	488	16.0238
YDL002C	612	563	627	45.491
YDL003W	1701	1652	1125	27.8169
YDL004W	483	434	1560	146.825
YDL005C	1296	1247	1045	34.2307
YDL006W	846	797	621	31.8273
YDL007C-A	258	209	4	0.781771
YDL007W	1314	1265	3962	127.935
YDL008W	498	449	327	29.7487
YDL009C	324	275	320.016	47.5341
YDL010W	696	647	516.984	32.6391
YDL012C	324	275	533	79.17
YDL013W	1860	1811	904	20.3899
YDL014W	984	935	13017	568.676
YDL015C	933	884	3463	160.017
YDL017W	1524	1475	446	12.3512
YDL018C	678	629	587	38.12
YDL019C	3852	3803	4497	48.3017
YDL020C	1596	1547	10822	285.748
YDL021W	936	887	158	7.27611
YDL022C-A	249	200	7	1.42966
YDL022W	1176	1127	6401	232.001
YDL024C	1407	1358	149	4.4818
YDL025C	1863	1814	4892	110.158
YDL027C	1263	1214	587	19.7508
YDL028C	2295	2246	1103	20.06
YDL029W	1176	1127	5430	196.808
YDL030W	1593	1544	585	15.4766
YDL031W	2988	2939	4189	58.2206
YDL033C	1254	1205	471	15.9661
YDL035C	2886	2837	2490	35.8514
YDL036C	1389	1340	761	23.1977
YDL037C	987	938	2383	103.774
YDL039C	2097	2048	4676	93.2632
YDL040C	2565	2516	6240	101.307
YDL042C	1689	1640	822	20.4736
YDL043C	801	752	415	22.5422
YDL044C	1323	1274	509	16.3198
YDL045C	921	872	503	23.5623
YDL045W-A	288	239	337	57.5967
YDL046W	522	473	1390	120.038
YDL047W	936	887	1718	79.1162
YDL048C	1473	1424	226	6.48283
YDL049C	807	758	156	8.40662
YDL051W	828	779	3731	195.638
YDL052C	912	863	2059	97.4566
YDL053C	558	509	982	78.8061
YDL054C	1461	1412	649	18.7748
YDL055C	1086	1037	41100	1618.93
YDL056W	2502	2453	1422	23.6792
YDL057W	987	938	191	8.31757
YDL058W	5373	5324	6127	47.0084
YDL059C	717	668	360	22.0136
YDL060W	2367	2318	3453	60.8484
YDL061C	171	122	2365.91	792.143
YDL063C	1863	1814	2704	60.8885
YDL064W	474	425	1003	96.4002
YDL065C	1029	980	909	37.8882
YDL066W	1287	1238	7730	255.05
YDL067C	180	131	258	80.4478
YDL069C	690	641	212	13.5096
YDL070W	1917	1868	2706	59.1721
YDL072C	612	563	1424	103.316
YDL073W	2955	2906	2140	30.0804
YDL074C	2103	2054	3144	62.5242
YDL075W	342	293	23542	3282.02
YDL076C	885	836	586	28.6324
YDL077C	3150	3101	1380	18.1779
YDL078C	1032	983	3003	124.787
YDL079C	1506	1457	305	8.55079
YDL080C	1830	1781	862	19.7701
YDL081C	321	272	24002	3604.49
YDL082W	600	551	14990.2	1111.28
YDL083C	432	383	17907.6	1909.88
YDL084W	1341	1292	17691	559.314
YDL085C-A	207	158	343	88.6753
YDL085W	1638	1589	230	5.91248
YDL086W	822	773	1175	62.0904
