target_id	length	eff_length	est_counts	tpm
YBL010C	843	794	208	15.0392
YBL011W	2280	2231	5334	137.257
YBL013W	1206	1157	514	25.5042
YBL014C	2685	2636	1236	26.9188
YBL015W	1581	1532	3361	125.948
YBL016W	1062	1013	361	20.4588
YBL017C	4740	4691	9084.62	111.179
YBL018C	402	353	83	13.4985
YBL019W	1563	1514	623	23.6235
YBL020W	1725	1676	1146	39.2548
YBL021C	435	386	237	35.2487
YBL022C	3402	3353	7196	123.208
YBL023C	2607	2558	1519	34.091
YBL024W	2055	2006	1254	35.888
YBL025W	438	389	157	23.1703
YBL026W	288	239	374	89.8372
YBL027W	570	521	13184.4	1452.8
YBL028C	321	272	100	21.1064
YBL029C-A	285	236	289	70.3021
YBL029W	1131	1082	146	7.74654
YBL030C	957	908	6128	387.45
YBL031W	1017	968	198	11.7428
YBL032W	1146	1097	1812	94.8274
YBL033C	1038	989	3062	177.743
YBL034C	4542	4493	1128	14.413
YBL035C	2118	2069	593	16.4542
YBL036C	774	725	549	43.4727
YBL037W	3078	3029	1881	35.651
YBL038W	699	650	1043	92.1199
YBL039C	1740	1691	1545	52.4526
YBL039W-B	180	131	78	34.1827
YBL040C	660	611	895	84.0939
YBL041W	726	677	2915	247.191
YBL042C	1920	1871	585	17.95
YBL043W	774	725	122	9.6606
YBL044W	369	320	7	1.25583
YBL045C	1374	1325	7313	316.856
YBL046W	1326	1277	635	28.5473
YBL047C	4146	4097	14374	201.416
YBL049W	417	368	195	30.4207
YBL050W	879	830	1692	117.032
YBL051C	2007	1958	2974	87.1988
YBL052C	2496	2447	670	15.7189
YBL054W	1578	1529	217	8.14769
YBL055C	1257	1208	671	31.8888
YBL056W	1407	1358	4654	196.747
YBL057C	627	578	497	49.3641
YBL058W	1272	1223	3896	182.884
YBL059C-A	330	281	245	50.0544
YBL059W	582	533	147	15.8333
YBL060W	2064	2015	408	11.6243
YBL061C	2091	2042	1014	28.5079
YBL063W	3336	3287	838	14.6361
YBL064C	786	737	5773	449.693
YBL066C	3447	3398	1783	30.1238
YBL067C	2244	2195	3775	98.7336
YBL068W	981	932	565	34.8029
YBL069W	1290	1241	450	20.8172
YBL071C-B	99	50	0	0
YBL071W-A	249	200	60	17.2228
YBL072C	603	554	14534.5	1506.17
YBL074C	1068	1019	419	23.606
YBL075C	1950	1901	1513	45.6919
YBL076C	3219	3170	15316	277.376
YBL078C	354	305	488	91.8549
YBL079W	4509	4460	3665	47.176
YBL080C	1626	1577	856	31.1619
YBL081W	1107	1058	258.404	14.0215
YBL082C	1377	1328	871	37.6533
YBL084C	2277	2228	1227.47	31.6283
YBL085W	2943	2894	3385	67.1495
YBL086C	1401	1352	2431	103.226
YBL087C	414	365	3536.94	556.311
YBL088C	8364	8315	3157	21.7969
YBL089W	1380	1331	718	30.9691
YBL090W	534	485	659	78.0057
YBL091C	1266	1217	3447	162.605
YBL091C-A	528	479	669	80.1813
YBL092W	393	344	13987	2334.26
YBL093C	663	614	632	59.0923
YBL095W	813	764	783	58.837
YBL097W	2265	2216	445	11.5285
YBL098W	1383	1334	370	15.9231
YBL099W	1638	1589	18694	675.4
YBL100W-A	1317	1268	0	0
YBL100W-B	5313	5264	1661.23	18.1174
YBL100W-C	120	71	11	8.8944
YBL101C	3354	3305	6108	106.099
YBL102W	648	599	1241	118.94
YBL103C	1461	1412	1080	43.9108
YBL104C	3117	3068	1156	21.6314
YBL105C	3456	3407	4128	69.5585
YBL106C	3033	2984	853	16.4109
YBL107C	591	542	191	20.231
YBL108C-A	129	80	6.96633	4.99915
YBL111C	2004	1955	201.19	5.90803
YBL112C	318	269	18.1116	3.86533
YBL113C	2379	2330	1807.65	44.539
YBR001C	2343	2294	6373	159.49
YBR002C	861	812	733	51.8239
YBR003W	1422	1373	2534	105.954
YBR004C	1302	1253	816	37.3871
YBR005W	642	593	800	77.4493
YBR006W	1494	1445	1561	62.018
YBR007C	2211	2162	790	20.9775
YBR008C	1647	1598	2538	91.1795
YBR009C	312	263	5323.41	1162.03
YBR010W	411	362	4076.36	646.467
YBR011C	864	815	13183	928.622
YBR012W-A	1323	1274	1673.15	75.3958
YBR012W-B	5271	5222	7726.54	84.9436
YBR013C	390	341	156	26.2635
YBR014C	612	563	1015	103.5
YBR015C	1794	1745	3525	115.97
YBR016W	387	338	1386	235.412
YBR017C	2757	2708	2518	53.3813
YBR018C	1101	1052	182	9.93203
YBR019C	2100	2051	827	23.1485
YBR020W	1587	1538	435	16.2374
YBR021W	1902	1853	253	7.8384
YBR022W	534	485	363	42.9682
YBR023C	3498	3449	2670	44.4427
YBR024W	906	857	641	42.9398
YBR025C	1185	1136	7942	401.36
YBR026C	1143	1094	3559	186.764
YBR028C	1578	1529	572	21.4769
YBR029C	1374	1325	1339	58.0159
YBR030W	1659	1610	695	24.7823
YBR031W	1089	1040	55631.1	3070.91
YBR033W	2760	2711	657	13.9129
YBR034C	1047	998	246	14.151
YBR035C	687	638	2845	256.002
YBR036C	1233	1184	4600	223.043
YBR037C	888	839	1177	80.5373
YBR038W	2892	2843	1817	36.6911
YBR039W	936	887	3757	243.164
YBR040W	897	848	12	0.812396
YBR041W	2010	1961	1657	48.5096
YBR042C	1194	1145	514	25.7715
YBR043C	2070	2021	1736	49.3135
YBR044C	1719	1670	1158	39.8084
YBR045C	1920	1871	848	26.0198
YBR046C	1005	956	2097	125.928
YBR047W	528	479	405	48.5402
YBR048W	471	422	6306.36	857.923
YBR049C	2433	2384	3467	83.4891
YBR050C	1017	968	1331	78.9378
YBR052C	633	584	4923	483.949
YBR053C	1077	1028	2415	134.867
YBR054W	1035	986	2021	117.672
YBR055C	2700	2651	1292	27.9792
YBR056W	1506	1457	5271	207.69
YBR056W-A	201	152	84	31.7262
YBR057C	1101	1052	1251	68.2691
YBR058C	2346	2297	2511	62.7579
YBR058C-A	243	194	411	121.625
YBR059C	3327	3278	6856	120.073
YBR060C	1863	1814	937	29.6541
YBR061C	933	884	198	12.8586
YBR062C	543	494	487	56.5958
YBR063C	1215	1166	330	16.2479
YBR065C	1095	1046	395	21.6794
YBR066C	663	614	263	24.5906
YBR067C	633	584	9102	894.76
YBR068C	1830	1781	6629	213.681
YBR069C	1860	1811	3713	117.703
YBR070C	714	665	404	34.8772
YBR071W	636	587	1071	104.745
YBR072C-A	162	113	2	1.01609
YBR072W	645	596	6992	673.5
YBR073W	2877	2828	1424	28.9077
YBR074W	2931	2882	1881	37.4694
YBR076W	1065	1016	133	7.5152
YBR077C	489	440	507	66.1512
YBR078W	1290	1241	11209	518.534
YBR079C	2895	2846	6099	123.029
YBR080C	2277	2228	3489	89.9018
YBR081C	3999	3950	2109	30.6522
YBR082C	447	398	4033	581.738
YBR083W	1461	1412	2103	85.5041
YBR084C-A	570	521	8403.58	925.996
YBR084W	2928	2879	4157	82.8936
YBR085C-A	258	209	2977	817.74
YBR085W	924	875	71	4.65836
YBR086C	2841	2792	9607	197.54
YBR087W	1065	1016	681	38.4801
YBR088C	777	728	502	39.5872
YBR089C-A	300	251	1581.18	361.651
YBR090C	369	320	52.8218	9.47645
YBR091C	330	281	95	19.4088
YBR092C	1404	1355	843.269	35.7281
YBR093C	1404	1355	640.152	27.1223
YBR094W	2262	2213	1095	28.4063
YBR095C	1293	1244	885	40.8418
YBR096W	693	644	1272	113.392
YBR097W	4365	4316	1589	21.1361
YBR098W	2076	2027	902	25.5467
YBR101C	873	824	7824	545.11
YBR102C	2262	2213	1252	32.4792
YBR103W	1608	1559	793	29.2018
YBR104W	990	941	102	6.2229
YBR105C	1089	1040	2411	133.09
YBR106W	567	518	2090	231.632
YBR107C	738	689	438	36.4953
YBR108W	2844	2795	2675.61	54.9571
YBR109C	444	395	1587	230.655
YBR110W	1350	1301	1145	50.5255
YBR111C	696	647	1879	166.727
YBR111W-A	291	242	220	52.1903
YBR112C	2901	2852	5568.15	112.084
YBR114W	2373	2324	1223	30.2115
YBR115C	4179	4130	3326	46.2333
YBR117C	2046	1997	1154	33.1749
YBR118W	1377	1328	282512	12213
YBR119W	897	848	853	57.7478
YBR120C	489	440	434	56.6265
YBR121C	2004	1955	6580	193.224
YBR122C	534	485	964	114.108
YBR123C	1950	1901	1229	37.1152
YBR125C	1182	1133	847	42.9177
YBR126C	1488	1439	27877	1112.16
YBR126W-A	207	158	1462	531.218
YBR127C	1554	1505	12130	462.708
YBR128C	1035	986	378	22.0088
YBR129C	987	938	992	60.7143
YBR130C	1278	1229	1184	55.3073
YBR131W	2115	2066	273	7.58603
YBR132C	1791	1742	7305	240.743
YBR133C	2484	2435	1481	34.9171
YBR135W	453	404	336	47.7464
YBR136W	7107	7058	1974	16.0564
YBR137W	540	491	1012	118.326
YBR138C	1575	1526	774	29.1185
YBR139W	1527	1478	8905	345.893
YBR140C	9279	9230	8028	49.9331
YBR141C	1014	965	196	11.6603
YBR142W	2322	2273	831	20.9886
YBR143C	1314	1265	3108	141.05
YBR145W	1056	1007	2136	121.774
YBR146W	837	788	1134	82.617
YBR147W	891	842	619	42.2047
YBR148W	1830	1781	119	3.83588
YBR149W	1035	986	7825	455.606
YBR150C	3285	3236	2193.26	38.9103
YBR151W	951	902	2223	141.487
YBR152W	876	827	272	18.8819
YBR153W	735	686	342	28.621
YBR154C	648	599	741	71.0189
YBR155W	1158	1109	137	7.09204
YBR156C	2097	2048	432	12.1098
YBR157C	768	719	486	38.8052
YBR158W	1650	1601	1893	67.88
YBR159W	1044	995	2094	120.819
YBR160W	897	848	1115	75.4851
YBR161W	1131	1082	927	49.1853
YBR162C	1368	1319	6924	301.366
YBR162W-A	198	149	173	66.6565
YBR163W	1758	1709	645	21.6671
YBR164C	552	503	729	83.2036
YBR165W	834	785	719	52.5826
YBR166C	1359	1310	627	27.4776
YBR167C	423	374	292	44.8223
YBR168W	1242	1193	884	42.5397
YBR169C	2082	2033	10359	292.525
YBR170C	1743	1694	1749	59.2733
YBR171W	621	572	742	74.4715
YBR172C	2223	2174	1342	35.4385
YBR173C	447	398	955	137.754
YBR175W	948	899	446	28.4812
YBR176W	939	890	409	26.3825
YBR177C	1356	1307	5837	256.387
YBR179C	2568	2519	1903	43.3704
YBR180W	1719	1670	109	3.74708
YBR181C	711	662	11698.7	1014.53
YBR182C	1359	1310	143	6.26682
YBR182C-A	195	146	4	1.57286
YBR183W	951	902	1618	102.98
YBR184W	1572	1523	62	2.33708
YBR185C	837	788	704	51.2896
YBR186W	1695	1646	92	3.20878
YBR187W	843	794	1696	122.627
YBR188C	423	374	167	25.6346
YBR189W	588	539	10518.7	1120.36
YBR191W	483	434	7685.36	1016.62
YBR192W	1134	1085	478	25.2919
YBR193C	672	623	675	62.2011
YBR194W	372	323	238	42.3016
YBR195C	1269	1220	353	16.6111
YBR196C	1665	1616	32772	1164.24
YBR196C-A	150	101	12	6.82091
YBR196C-B	105	56	8	8.20133
YBR197C	654	605	395	37.4821
YBR198C	2397	2348	2046	50.0253
YBR199W	1395	1346	4273	182.251
YBR200W	1656	1607	1457	52.0506
YBR200W-A	165	116	0	0
YBR201C-A	204	155	58	21.4822
YBR201W	636	587	468	45.771
YBR202W	2538	2489	2010.62	46.3754
YBR203W	2775	2726	4012	84.4924
YBR204C	1128	1079	1081	57.5157
YBR205W	1215	1166	1779	87.5911
YBR207W	1398	1349	2391	101.754
YBR208C	5508	5459	2485	26.1334
YBR210W	429	380	243	36.7118
YBR211C	975	926	767	47.5518
YBR212W	2019	1970	6675	194.521
YBR213W	825	776	145	10.7273
YBR214W	1584	1535	10952	409.607
YBR215W	1878	1829	764	23.9807
YBR216C	2025	1976	1776	51.5987
YBR217W	561	512	236	26.4621
YBR218C	3543	3494	11379.4	186.973
YBR219C	384	335	11.9452	2.04706
YBR220C	1683	1634	1093.05	38.4036
YBR221C	1101	1052	7557	412.398
YBR221W-A	105	56	4	4.10067
YBR222C	1632	1583	2468	89.5049
YBR223C	1635	1586	1008	36.4871
YBR225W	2703	2654	2111	45.6636
YBR227C	1563	1514	720	27.3017
YBR228W	915	866	444	29.4339
YBR229C	2865	2816	2939	59.9169
YBR230C	405	356	3487	562.321
YBR230W-A	201	152	239	90.2686
YBR231C	912	863	306	20.356
YBR233W	1242	1193	423	20.3555
YBR233W-A	285	236	36	8.75735
YBR234C	1155	1106	3830	198.804
YBR235W	3363	3314	1678	29.0685
YBR236C	1311	1262	1280	58.2282
YBR237W	2550	2501	1147	26.3289
YBR238C	2196	2147	817	21.846
YBR239C	1590	1541	385	14.343
YBR240C	1353	1304	83	3.65412
YBR241C	1467	1418	2430	98.3813
YBR242W	717	668	262	22.5168
YBR243C	1347	1298	1084	47.9443
YBR244W	489	440	1425	185.928
YBR245C	3390	3341	2610	44.8484
YBR246W	1164	1115	936	48.1929
YBR247C	1452	1403	203	8.30655
YBR248C	1659	1610	840	29.9527
YBR249C	1113	1064	5516	297.622
YBR250W	1572	1523	54	2.03552
YBR251W	924	875	934	61.2804
YBR252W	444	395	288	41.8579
YBR253W	366	317	273	49.4408
YBR254C	528	479	177	21.2139
YBR255C-A	363	314	158	28.8875
YBR255W	2085	2036	1019	28.7329
YBR256C	717	668	2135	183.486
YBR257W	840	791	290	21.0477
YBR258C	429	380	74	11.1797
YBR259W	2067	2018	527	14.9924
YBR260C	2001	1952	1372	40.3512
YBR261C	699	650	524	46.2807
YBR262C	321	272	337	71.1285
YBR263W	1473	1424	4655	187.669
YBR264C	600	551	395	41.1555
YBR265W	963	914	1132	71.1021
YBR267W	1182	1133	142	7.19517
YBR268W	318	269	207	44.1774
YBR269C	417	368	1463	228.233
YBR270C	1638	1589	389	14.0543
YBR271W	1260	1211	140	6.63692
YBR272C	1443	1394	1020	42.0068
YBR273C	1311	1262	2115	96.2129
YBR274W	1584	1535	826	30.8926
YBR275C	5751	5702	1192	12.0014
YBR276C	2424	2375	2016	48.7315
YBR278W	606	557	387	39.8876
YBR279W	1338	1289	2306	102.704
YBR280C	1914	1865	2824	86.9297
YBR281C	2637	2588	1173	26.0205
YBR282W	441	392	503	73.6655
YBR283C	1473	1424	4458	179.727
YBR284W	2394	2345	519	12.7059
YBR285W	435	386	507	75.4055
YBR286W	1614	1565	24395	894.889
YBR287W	1284	1235	5994	278.633
YBR288C	1452	1403	857	35.0676
YBR289W	2718	2669	1471.4	31.6493
YBR290W	966	917	1276	79.8847
YBR291C	900	851	267	18.0121
YBR293W	1425	1376	729	30.4153
YBR294W	2580	2531	890	20.1874
YBR295W	3651	3602	2240	35.7015
YBR296C	1725	1676	4711	161.37
YBR296C-A	120	71	21	16.9802
YBR297W	1407	1358	2405.85	101.707
YBR298C	1845	1796	3368	107.658
YBR298C-A	222	173	2	0.663692
YBR299W	1755	1706	970.393	32.6551
YBR301W	363	314	22.845	4.1768
YBR302C	1140	1091	1953.85	102.813
YCL001W	567	518	810	89.7713
YCL001W-A	462	413	33	4.58719
YCL001W-B	255	206	34	9.47533
YCL002C	792	743	450	34.7701
YCL004W	1566	1517	704	26.6422
YCL005W	771	722	503	39.9957
YCL005W-A	222	173	374	124.11
YCL008C	1158	1109	1086	56.2187
YCL009C	930	881	3777	246.124
YCL010C	780	731	2022	158.798
YCL011C	1284	1235	2811	130.67
YCL012C	405	356	96	15.4812
YCL014W	4911	4862	1250	14.7597
YCL016C	1143	1094	517	27.1304
YCL017C	1494	1445	2283	90.7028
YCL018W	1095	1046	0	0
YCL019W	5313	5264	9767.27	106.522
YCL020W	1317	1268	0	0
YCL021W-A	378	329	432	75.3825
YCL024W	3114	3065	619	11.5942
YCL025C	1902	1853	5317.45	164.744
YCL026C-A	582	533	470	50.6236
YCL026C-B	582	533	5291	569.893
YCL027W	1539	1490	918	35.3703
YCL028W	1218	1169	2325	114.18
YCL029C	1323	1274	451	20.3231
YCL030C	2400	2351	6964	170.055
YCL031C	894	845	1351	91.787
YCL032W	1041	992	819	47.3974
YCL033C	507	458	738	92.5067
YCL034W	1065	1016	2394	135.274
YCL035C	333	284	1720	347.69
YCL036W	1701	1652	345	11.9892
YCL037C	1305	1256	1056	48.2677
YCL038C	1587	1538	660	24.636
YCL039W	2238	2189	1628	42.6964
YCL040W	1503	1454	79177.1	3126.21
YCL042W	360	311	94.8775	17.514
YCL043C	1569	1520	28345	1070.57
YCL044C	1254	1205	925	44.0694
YCL045C	2283	2234	4205	108.06
YCL047C	777	728	542	42.7416
YCL048W	1392	1343	32	1.36791
YCL048W-A	240	191	23	6.91316
YCL049C	939	890	860	55.4742
YCL050C	966	917	4462	279.346
YCL051W	1752	1703	1887	63.6121
YCL052C	1251	1202	2430	116.06
YCL054W	2526	2477	274	6.35049
YCL054W-A	87	38	3	4.53232
YCL055W	1008	959	317	18.9768
YCL056C	435	386	237	35.2487
YCL057C-A	294	245	634	148.561
YCL057W	2139	2090	4343	119.296
YCL058C	459	410	242	33.8855
YCL058W-A	342	293	0	0
YCL059C	951	902	779	49.5808
YCL061C	3291	3242	1086	19.2309
YCL063W	1272	1223	590	27.6954
YCL064C	1083	1034	5315	295.097
YCL066W	528	479	4	0.47941
YCL067C	633	584	116.586	11.4608
YCL068C	783	734	2.58992	0.202569
YCL069W	1377	1328	3.76117	0.162595
YCL073C	1848	1799	8.50847	0.271521
YCR002C	969	920	1564	97.5959
YCR003W	552	503	419	47.8221
YCR004C	744	695	9463	781.675
YCR005C	1383	1334	4390	188.926
YCR007C	720	671	159	13.6037
YCR008W	1812	1763	3128	101.858
YCR009C	798	749	3177	243.511
YCR010C	852	803	5175	369.979
YCR011C	3150	3101	6960	128.852
YCR012W	1251	1202	156134	7457.19
YCR014C	1749	1700	458	15.4667
YCR015C	954	905	399	25.3109
YCR016W	873	824	331	23.0613
YCR017C	2862	2813	4650	94.8999
YCR018C	666	617	748	69.5983
YCR019W	1092	1043	697	38.3646
YCR020C	648	599	80	7.66736
YCR020C-A	267	218	42	11.0605
YCR020W-B	237	188	33	10.0772
YCR021C	999	950	7563	457.039
YCR023C	1836	1787	1591	51.1126
YCR024C	1479	1430	565	22.6827
YCR024C-A	123	74	616	477.894
YCR024C-B	267	218	2460	647.83
YCR026C	2229	2180	1796	47.2969
YCR027C	630	581	369	36.4613
YCR028C	1539	1490	987	38.0289
YCR028C-A	408	359	734	117.377
YCR030C	2613	2564	5018	112.356
YCR031C	414	365	11093.7	1744.88
YCR032W	6504	6455	1792	15.9376
YCR033W	3681	3632	4753	75.1284
YCR034W	1044	995	839	48.4085
YCR035C	1185	1136	945	47.7569
YCR036W	1002	953	1773	106.807
YCR037C	2772	2723	2247	47.3738
YCR038C	1929	1880	769.41	23.4954
YCR039C	633	584	116.586	11.4608
YCR040W	528	479	4	0.47941
YCR041W	333	284	138.811	28.06
YCR042C	4224	4175	1923.19	26.4453
YCR043C	384	335	138	23.6492
YCR044C	1074	1025	1025	57.4093
YCR045C	1476	1427	592	23.8166
YCR046C	510	461	660	82.1912
YCR047C	828	779	211	15.5499
YCR048W	1833	1784	1899.57	61.1285
YCR050C	309	260	77.4251	17.0959
YCR051W	669	620	827	76.5766
YCR052W	1452	1403	1678	68.662
YCR053W	1545	1496	4504	172.842
YCR054C	1692	1643	259	9.04992
YCR057C	2772	2723	1407	29.6639
YCR059C	777	728	489	38.562
YCR060W	336	287	175	35.0057
YCR061W	1896	1847	3693	114.788
YCR063W	474	425	102	13.7782
YCR065W	1695	1646	1479	51.5847
YCR066W	1464	1415	378	15.3362
YCR067C	3198	3149	3809.09	69.4433
YCR068W	1563	1514	1631	61.8458
YCR069W	957	908	2241	141.69
YCR071C	441	392	296	43.3499
YCR072C	1548	1499	154	5.89796
YCR073C	3996	3947	899	13.076
YCR073W-A	948	899	2545	162.521
YCR075C	783	734	522	40.8279
YCR075W-A	228	179	96	30.7894
YCR076C	753	704	552	45.0141
YCR077C	2391	2342	5825	142.788
YCR079W	1329	1280	1270	56.9608
YCR081W	4284	4235	1629	22.0826
YCR082W	387	338	744	126.368
YCR083W	384	335	247	42.3287
YCR084C	2142	2093	5279	144.799
YCR086W	573	524	201	22.0215
YCR087C-A	462	413	189	26.2721
YCR088W	1779	1730	7766	257.711
YCR089W	4830	4781	1611	19.3446
YCR090C	549	500	468	53.7351
YCR091W	2163	2114	3514	95.4287
YCR092C	3057	3008	787	15.0203
YCR093W	6327	6278	8924	81.6057
YCR094W	1176	1127	647	32.9581
YCR095C	1089	1040	466	25.7238
YCR095W-A	159	110	11	5.74093
YCR096C	360	311	932.828	172.196
YCR097W	381	332	539	93.2037
YCR098C	1557	1508	157	5.97697
YCR099C	468	419	367	50.2845
YCR100C	951	902	567	36.0877
YCR101C	549	500	288	33.0678
YCR102C	1107	1058	1320.46	71.6509
YCR104W	375	326	100.757	17.7436
YCR105W	1086	1037	300	16.6083
YCR106W	2499	2450	925	21.6749
YCR107W	1092	1043	653.557	35.9734
YCR108C	192	143	58.701	23.5663
YDL001W	1293	1244	483	22.29
YDL002C	612	563	798	81.3724
YDL003W	1701	1652	601	20.8856
YDL004W	483	434	2155	285.062
YDL005C	1296	1247	1299	59.8033
YDL006W	846	797	756	54.456
YDL007C-A	258	209	2	0.549372
YDL007W	1314	1265	3663	166.237
YDL008W	498	449	230	29.4079
YDL009C	324	275	313.308	65.4066
YDL010W	696	647	524.692	46.5567
YDL012C	324	275	382	79.7468
YDL013W	1860	1811	1023	32.4295
YDL014W	984	935	731	44.8837
YDL015C	933	884	2615	169.825
YDL017W	1524	1475	709	27.5954
YDL018C	678	629	949	86.616
YDL019C	3852	3803	10613	160.212
YDL020C	1596	1547	10338	383.644
YDL021W	936	887	1573	101.809
YDL022C-A	249	200	20	5.74093
YDL022W	1176	1127	31960	1628.04
YDL024C	1407	1358	210	8.87773
YDL025C	1863	1814	4228	133.807
YDL027C	1263	1214	2046	96.7541
YDL028C	2295	2246	1271	32.4876
YDL029W	1176	1127	5367	273.395
YDL030W	1593	1544	345	12.8279
YDL031W	2988	2939	458	8.9464
YDL033C	1254	1205	492	23.4402
YDL035C	2886	2837	2871	58.0973
YDL036C	1389	1340	476	20.3932
YDL037C	987	938	423	25.8893
YDL039C	2097	2048	869	24.3597
YDL040C	2565	2516	4233	96.5873
YDL042C	1689	1640	461	16.1376
YDL043C	801	752	280	21.3758
YDL044C	1323	1274	412	18.5657
YDL045C	921	872	1076	70.8399
YDL045W-A	288	239	255	61.2526
YDL046W	522	473	2209	268.112
YDL047W	936	887	1905	123.297
YDL048C	1473	1424	1767	71.2376
YDL049C	807	758	350	26.5083
YDL051W	828	779	1233	90.8674
YDL052C	912	863	1095	72.8427
YDL053C	558	509	849	95.7574
YDL054C	1461	1412	1053	42.813
YDL055C	1086	1037	16141	893.581
YDL056W	2502	2453	1315	30.7759
YDL057W	987	938	405	24.7876
YDL058W	5373	5324	2848	30.7103
YDL059C	717	668	240	20.6261
YDL060W	2367	2318	514	12.7301
YDL061C	171	122	897	422.1
YDL063C	1863	1814	510	16.1404
YDL064W	474	425	460	62.1372
YDL065C	1029	980	947	55.4762
YDL066W	1287	1238	4372	202.741
YDL067C	180	131	310	135.854
YDL069C	690	641	181	16.2107
YDL070W	1917	1868	3168	97.3623
YDL072C	612	563	2937	299.487
YDL073W	2955	2906	892	17.6219
YDL074C	2103	2054	1968	55.0056
YDL075W	342	293	6081	1191.49
YDL076C	885	836	923	63.3837
YDL077C	3150	3101	1827	33.8236
YDL078C	1032	983	6087	355.494
YDL079C	1506	1457	5736	226.012
YDL080C	1830	1781	1142	36.8116
YDL081C	321	272	12789	2699.29
YDL082W	600	551	3410.98	355.394
YDL083C	432	383	4592.92	688.451
YDL084W	1341	1292	8005	355.698
YDL085C-A	207	158	219	79.5737
YDL085W	1638	1589	861	31.1073
YDL086W	822	773	1534	113.927
YDL087C	786	737	499	38.8701
YDL088C	1587	1538	1870	69.802
YDL089W	1455	1406	905	36.9527
