target_id	length	eff_length	est_counts	tpm
YBR257W	840	791	279	19.1692
YBR258C	429	380	84	12.0136
YBR259W	2067	2018	604	16.2664
YBR260C	2001	1952	1460	40.6489
YBR261C	699	650	580	48.4943
YBR262C	321	272	315	62.9387
YBR263W	1473	1424	5493	209.641
YBR264C	600	551	422	41.6233
YBR265W	963	914	922	54.8227
YBR267W	1182	1133	190	9.1138
YBR268W	318	269	239	48.286
YBR269C	417	368	1203	177.662
YBR270C	1638	1589	401	13.715
YBR271W	1260	1211	201	9.02044
YBR272C	1443	1394	1060	41.3256
YBR273C	1311	1262	2137	92.0282
YBR274W	1584	1535	862	30.5193
YBR275C	5751	5702	1281	12.2095
YBR276C	2424	2375	2147	49.1297
YBR278W	606	557	355	34.6377
YBR279W	1338	1289	2467	104.014
YBR280C	1914	1865	2485	72.4141
YBR281C	2637	2588	1171	24.5906
YBR282W	441	392	449	62.2495
YBR283C	1473	1424	5284	201.664
YBR284W	2394	2345	572	13.2565
YBR285W	435	386	539	75.8887
YBR286W	1614	1565	22072	766.484
YBR287W	1284	1235	6540	287.797
YBR288C	1452	1403	908	35.1726
YBR289W	2718	2669	1480	30.1362
YBR290W	966	917	1238	73.3715
YBR291C	900	851	283	18.0731
YBR293W	1425	1376	745	29.4248
YBR294W	2580	2531	765	16.4265
YBR295W	3651	3602	2235	33.7217
YBR296C	1725	1676	5578	180.876
YBR296C-A	120	71	24	18.3708
YBR297W	1407	1358	1869.09	74.8007
YBR298C	1845	1796	3500	105.91
YBR298C-A	222	173	0	0
YBR299W	1755	1706	914.071	29.119
YBR301W	363	314	29.0941	5.0356
YBR302C	1140	1091	1577.54	78.5836
YCL001W	567	518	787	82.5697
YCL001W-A	462	413	61	8.02704
YCL001W-B	255	206	37	9.76136
YCL002C	792	743	542	39.6448
YCL004W	1566	1517	735	26.3316
YCL005W	771	722	478	35.9804
YCL005W-A	222	173	307	96.4424
YCL008C	1158	1109	920	45.085
YCL009C	930	881	3990	246.135
YCL010C	780	731	1990	147.949
YCL011C	1284	1235	2955	130.037
YCL012C	405	356	119	18.1666
YCL014W	4911	4862	1357	15.1684
YCL016C	1143	1094	495	24.5903
YCL017C	1494	1445	2498	93.9508
YCL018W	1095	1046	0	0
YCL019W	5313	5264	15072.6	155.614
YCL020W	1317	1268	5.61087e-05	2.40484e-06
YCL021W-A	378	329	541	89.367
YCL024W	3114	3065	676	11.9865
YCL025C	1902	1853	4233.43	124.163
YCL026C-A	582	533	185	18.8634
YCL026C-B	582	533	2825	288.049
YCL027W	1539	1490	638	23.2707
YCL028W	1218	1169	2358	109.624
YCL029C	1323	1274	545	23.2489
YCL030C	2400	2351	6601	152.592
YCL031C	894	845	1337	85.9905
YCL032W	1041	992	862	47.2249
YCL033C	507	458	742	88.0469
YCL034W	1065	1016	2302	123.137
YCL035C	333	284	1556	297.761
YCL036W	1701	1652	423	13.9157
YCL037C	1305	1256	1222	52.8759
YCL038C	1587	1538	768	27.1382
YCL039W	2238	2189	1457	36.1734
YCL040W	1503	1454	66341.8	2479.7
YCL042W	360	311	91.1618	15.9305
YCL043C	1569	1520	29166	1042.82
YCL044C	1254	1205	1034	46.6347
YCL045C	2283	2234	4299	104.583
YCL047C	777	728	481	35.9079
YCL048W	1392	1343	41	1.65914
YCL048W-A	240	191	12	3.41447
YCL049C	939	890	812	49.584
YCL050C	966	917	4976	294.908
YCL051W	1752	1703	2192	69.9523
YCL052C	1251	1202	2416	109.237
YCL054W	2526	2477	409	8.97373
YCL054W-A	87	38	1	1.43019
YCL055W	1008	959	359	20.3447
YCL056C	435	386	272	38.2964
YCL057C-A	294	245	409	90.7263
YCL057W	2139	2090	4413	114.753
YCL058C	459	410	184	24.3899
YCL058W-A	342	293	0	0
YCL059C	951	902	1004	60.4927
YCL061C	3291	3242	1238	20.7531
YCL063W	1272	1223	486	21.5966
YCL064C	1083	1034	5060	265.954
YCL066W	528	479	1	0.113459
YCL067C	633	584	88.7766	8.26155
YCL068C	783	734	0	0
YCL069W	1377	1328	6.8271	0.279392
YCL073C	1848	1799	6.02098	0.181891
YCR002C	969	920	1512	89.3182
YCR003W	552	503	454	49.0528
YCR004C	744	695	7814	611.033
YCR005C	1383	1334	4612	187.892
YCR007C	720	671	195	15.7938
YCR008W	1812	1763	3128	96.4251
YCR009C	798	749	3035	220.218
YCR010C	852	803	3043	205.95
YCR011C	3150	3101	6581	115.336
YCR012W	1251	1202	163374	7386.77
YCR014C	1749	1700	400	12.7875
YCR015C	954	905	353	21.1983
YCR016W	873	824	427	28.1628
YCR017C	2862	2813	4964	95.9043
YCR018C	666	617	846	74.518
YCR019W	1092	1043	681	35.4845
YCR020C	648	599	71	6.4418
YCR020C-A	267	218	46	11.4677
YCR020W-B	237	188	32	9.25056
YCR021C	999	950	8041	460.005
YCR023C	1836	1787	1671	50.8192
YCR024C	1479	1430	532	20.2186
YCR024C-A	123	74	778.358	571.641
YCR024C-B	267	218	3775	941.101
YCR026C	2229	2180	1700	42.3807
YCR027C	630	581	402	37.6033
YCR028C	1539	1490	979	35.7086
YCR028C-A	408	359	758	114.749
YCR030C	2613	2564	4027	85.3571
YCR031C	414	365	12356.7	1839.87
YCR032W	6504	6455	1610	13.5552
YCR033W	3681	3632	5222	78.1388
YCR034W	1044	995	912	49.8136
YCR035C	1185	1136	1024	48.9889
YCR036W	1002	953	1761	100.425
YCR037C	2772	2723	2594	51.7724
YCR038C	1929	1880	840	24.2827
YCR039C	633	584	88.7766	8.26155
YCR040W	528	479	1	0.113459
YCR041W	333	284	150.07	28.7179
YCR042C	4224	4175	2171.93	28.2726
YCR043C	384	335	179	29.0392
YCR044C	1074	1025	1050	55.6726
YCR045C	1476	1427	590	22.47
YCR046C	510	461	750	88.4171
YCR047C	828	779	343	23.9294
YCR048W	1833	1784	2437.43	74.2528
YCR050C	309	260	139.57	29.1739
YCR051W	669	620	1098	96.2468
YCR052W	1452	1403	1793	69.4542
YCR053W	1545	1496	5396	196.027
YCR054C	1692	1643	277	9.16259
YCR057C	2772	2723	1971	39.3382
YCR059C	777	728	621	46.3592
YCR060W	336	287	187	35.4108
YCR061W	1896	1847	3704	108.988
YCR063W	474	425	71	9.07915
YCR065W	1695	1646	1638	54.0829
YCR066W	1464	1415	466	17.898
YCR067C	3198	3149	3898.44	67.2813
YCR068W	1563	1514	1505	54.024
YCR069W	957	908	2073	124.076
YCR071C	441	392	362	50.1878
YCR072C	1548	1499	248	8.99137
YCR073C	3996	3947	1042	14.3475
YCR073W-A	948	899	2567	155.182
YCR075C	783	734	487	36.0586
YCR075W-A	228	179	64	19.4313
YCR076C	753	704	603	46.5501
YCR077C	2391	2342	4955	114.983
YCR079W	1329	1280	1300	55.1962
YCR081W	4284	4235	1523	19.5444
YCR082W	387	338	687	110.463
YCR083W	384	335	204	33.0949
YCR084C	2142	2093	4242	110.148
YCR086W	573	524	184	19.0837
YCR087C-A	462	413	219	28.8184
YCR088W	1779	1730	6646	208.781
YCR089W	4830	4781	1420	16.1416
YCR090C	549	500	478	51.9558
YCR091W	2163	2114	4122	105.969
YCR092C	3057	3008	698	12.6111
YCR093W	6327	6278	8916	77.1835
YCR094W	1176	1127	720	34.7204
YCR095C	1089	1040	520	27.1735
YCR095W-A	159	110	17	8.39909
YCR096C	360	311	943.447	164.867
YCR097W	381	332	479	78.4103
YCR098C	1557	1508	151	5.44191
YCR099C	468	419	345	44.7488
YCR100C	951	902	653	39.3444
YCR101C	549	500	347	37.7168
YCR102C	1107	1058	839.901	43.1438
YCR104W	375	326	67.7366	11.2923
YCR105W	1086	1037	405	21.2252
YCR106W	2499	2450	836	18.5445
YCR107W	1092	1043	578.913	30.1651
YCR108C	192	143	34	12.9217
YDL001W	1293	1244	493	21.5379
YDL002C	612	563	869	83.8856
YDL003W	1701	1652	666	21.9099
YDL004W	483	434	1407	176.19
YDL005C	1296	1247	1214	52.9088
YDL006W	846	797	743	50.6648
YDL007C-A	258	209	1	0.260034
YDL007W	1314	1265	4060	174.426
YDL008W	498	449	214	25.9026
YDL009C	324	275	342.532	67.6931
YDL010W	696	647	471.468	39.6026
YDL012C	324	275	398	78.655
YDL013W	1860	1811	1037	31.1198
YDL014W	984	935	1117	64.9258
YDL015C	933	884	2638	162.18
YDL017W	1524	1475	768	28.2973
YDL018C	678	629	915	79.0581
YDL019C	3852	3803	10692	152.795
YDL020C	1596	1547	9105	319.864
YDL021W	936	887	1603	98.2168
YDL022C-A	249	200	17	4.6195
YDL022W	1176	1127	24255	1169.64
YDL024C	1407	1358	232	9.28462
YDL025C	1863	1814	3564	106.777
YDL027C	1263	1214	1722	77.0886
YDL028C	2295	2246	1502	36.3443
YDL029W	1176	1127	4800	231.469
YDL030W	1593	1544	384	13.5164
YDL031W	2988	2939	530	9.80059
YDL033C	1254	1205	603	27.1961
YDL035C	2886	2837	2873	55.0367
YDL036C	1389	1340	624	25.3079
YDL037C	987	938	776	44.9609
YDL039C	2097	2048	1374	36.4613
YDL040C	2565	2516	4641	100.248
YDL042C	1689	1640	392	12.9903
YDL043C	801	752	272	19.6574
YDL044C	1323	1274	508	21.6706
YDL045C	921	872	1109	69.118
YDL045W-A	288	239	309	70.2646
YDL046W	522	473	1940	222.903
YDL047W	936	887	2093	128.239
YDL048C	1473	1424	2781	106.137
YDL049C	807	758	325	23.3018
YDL051W	828	779	1577	110.02
YDL052C	912	863	1241	78.1514
YDL053C	558	509	811	86.5922
YDL054C	1461	1412	987	37.989
YDL055C	1086	1037	22011	1153.55
YDL056W	2502	2453	1506	33.3659
YDL057W	987	938	417	24.1607
YDL058W	5373	5324	3037	31.0015
YDL059C	717	668	282	22.9429
YDL060W	2367	2318	790	18.5221
YDL061C	171	122	763	339.892
YDL063C	1863	1814	763	22.8593
YDL064W	474	425	434	55.4979
YDL065C	1029	980	980	54.347
YDL066W	1287	1238	4435	194.692
YDL067C	180	131	200	82.9726
YDL069C	690	641	191	16.1939
YDL070W	1917	1868	3152	91.7033
YDL072C	612	563	2800	270.287
YDL073W	2955	2906	934	17.4674
YDL074C	2103	2054	1850	48.9494
YDL075W	342	293	7492	1389.65
YDL076C	885	836	951	61.823
YDL077C	3150	3101	1871	32.7905
YDL078C	1032	983	4978	275.218
YDL079C	1506	1457	6179	230.481
YDL080C	1830	1781	1115	34.0241
YDL081C	321	272	14325	2862.21
YDL082W	600	551	3552.66	350.411
YDL083C	432	383	5263.76	746.918
YDL084W	1341	1292	9245	388.884
YDL085C-A	207	158	188	64.6661
YDL085W	1638	1589	617	21.1027
YDL086W	822	773	1384	97.3044
YDL087C	786	737	442	32.5935
YDL088C	1587	1538	2010	71.0257
YDL089W	1455	1406	809	31.2708
