target_id	length	eff_length	est_counts	tpm
YBL029W	1131	1082	194	9.47654
YBL030C	957	908	6027	350.825
YBL031W	1017	968	215	11.7392
YBL032W	1146	1097	2253	108.55
YBL033C	1038	989	3171	169.463
YBL034C	4542	4493	1145	13.4693
YBL035C	2118	2069	711	18.1629
YBL036C	774	725	574	41.8456
YBL037W	3078	3029	1941	33.8689
YBL038W	699	650	953	77.4917
YBL039C	1740	1691	1985	62.0429
YBL039W-B	180	131	83	33.4875
YBL040C	660	611	996	86.1576
YBL041W	726	677	2967	231.635
YBL042C	1920	1871	879	24.8308
YBL043W	774	725	112	8.16499
YBL044W	369	320	7	1.15617
YBL045C	1374	1325	6693	266.981
YBL046W	1326	1277	762	31.5384
YBL047C	4146	4097	13503	174.197
YBL049W	417	368	203	29.1557
YBL050W	879	830	1843	117.361
YBL051C	2007	1958	2992	80.7652
YBL052C	2496	2447	904	19.5258
YBL054W	1578	1529	309	10.6814
YBL055C	1257	1208	923	40.3841
YBL056W	1407	1358	5002	194.679
YBL057C	627	578	555	50.7505
YBL058W	1272	1223	4101	177.231
YBL059C-A	330	281	230	43.261
YBL059W	582	533	198	19.6342
YBL060W	2064	2015	449	11.7773
YBL061C	2091	2042	1413	36.5731
YBL063W	3336	3287	1023	16.4494
YBL064C	786	737	4804	344.517
YBL066C	3447	3398	1878	29.2111
YBL067C	2244	2195	3639	87.624
YBL068W	981	932	667	37.8256
YBL069W	1290	1241	561	23.8928
YBL071C-B	99	50	1	1.05707
YBL071W-A	249	200	46	12.1564
YBL072C	603	554	18045.4	1721.6
YBL074C	1068	1019	430	22.3033
YBL075C	1950	1901	1524	42.3719
YBL076C	3219	3170	19634	327.359
YBL078C	354	305	472	81.7933
YBL079W	4509	4460	4232	50.1518
YBL080C	1626	1577	1031	34.5543
YBL081W	1107	1058	234	11.6898
YBL082C	1377	1328	1015	40.3965
YBL084C	2277	2228	1377.52	32.6781
YBL085W	2943	2894	4034	73.6737
YBL086C	1401	1352	2744	107.271
YBL087C	414	365	4399.47	637.063
YBL088C	8364	8315	4033	25.6355
YBL089W	1380	1331	866	34.3887
YBL090W	534	485	672	73.2323
YBL091C	1266	1217	3815	165.684
YBL091C-A	528	479	660	72.8256
YBL092W	393	344	16115	2475.98
YBL093C	663	614	717	61.72
YBL095W	813	764	715	49.4639
YBL097W	2265	2216	587	14.0005
YBL098W	1383	1334	373	14.7784
YBL099W	1638	1589	17127	569.682
YBL100W-A	1317	1268	0	0
YBL100W-B	5313	5264	2253.03	22.6217
YBL100W-C	120	71	24	17.866
YBL101C	3354	3305	6537	104.54
YBL102W	648	599	1175	103.678
YBL103C	1461	1412	1230	46.0411
YBL104C	3117	3068	1303	22.4473
YBL105C	3456	3407	4297	66.6605
YBL106C	3033	2984	973	17.2341
YBL107C	591	542	203	19.7958
YBL108C-A	129	80	8.03594	5.30911
YBL111C	2004	1955	21.2105	0.573428
YBL112C	318	269	13.376	2.62814
YBL113C	2379	2330	1494.38	33.8986
YBR001C	2343	2294	6279	144.668
YBR002C	861	812	922	60.0137
YBR003W	1422	1373	2627	101.126
YBR004C	1302	1253	1119	47.2013
YBR005W	642	593	1041	92.7836
YBR006W	1494	1445	1504	55.0117
YBR007C	2211	2162	1022	24.9845
YBR008C	1647	1598	2579	85.3002
YBR009C	312	263	4098.14	823.58
YBR010W	411	362	3326.64	485.705
YBR011C	864	815	13956	905.063
YBR012W-A	1323	1274	1718.33	71.2872
YBR012W-B	5271	5222	8550.02	86.5377
YBR013C	390	341	181	28.0543
YBR014C	612	563	857	80.454
YBR015C	1794	1745	3812	115.46
YBR016W	387	338	1107	173.104
YBR017C	2757	2708	2809	54.825
YBR018C	1101	1052	231	11.6057
YBR019C	2100	2051	1083	27.9086
YBR020W	1587	1538	433	14.8801
YBR021W	1902	1853	278	7.92948
YBR022W	534	485	340	37.0521
YBR023C	3498	3449	3329	51.0148
YBR024W	906	857	693	42.7393
YBR025C	1185	1136	9240	429.902
YBR026C	1143	1094	3636	175.664
YBR028C	1578	1529	787	27.2046
YBR029C	1374	1325	1901	75.8301
YBR030W	1659	1610	1007	33.0582
YBR031W	1089	1040	59365.3	3017
YBR033W	2760	2711	860	16.7666
YBR034C	1047	998	331	17.5296
YBR035C	687	638	2499	207.024
YBR036C	1233	1184	4596	205.165
YBR037C	888	839	1159	73.0124
YBR038W	2892	2843	1913	35.5642
YBR039W	936	887	3483	207.542
YBR040W	897	848	14	0.872585
YBR041W	2010	1961	1720	46.3582
YBR042C	1194	1145	739	34.1126
YBR043C	2070	2021	2021	52.8537
YBR044C	1719	1670	1299	41.112
YBR045C	1920	1871	766	21.6387
YBR046C	1005	956	1988	109.909
YBR047W	528	479	348	38.3989
YBR048W	471	422	7518.35	941.641
YBR049C	2433	2384	3985	88.3482
YBR050C	1017	968	1066	58.2046
YBR052C	633	584	4702	425.545
YBR053C	1077	1028	2287	117.584
YBR054W	1035	986	1473	78.9589
YBR055C	2700	2651	1320	26.3172
YBR056W	1506	1457	5117	185.623
YBR056W-A	201	152	84	29.2086
YBR057C	1101	1052	1322	66.4188
YBR058C	2346	2297	2629	60.493
YBR058C-A	243	194	366	99.7137
YBR059C	3327	3278	7373	118.881
YBR060C	1863	1814	1111	32.3707
YBR061C	933	884	285	17.0399
YBR062C	543	494	572	61.199
YBR063C	1215	1166	415	18.8116
YBR065C	1095	1046	448	22.6371
YBR066C	663	614	389	33.4855
YBR067C	633	584	10499	950.19
YBR068C	1830	1781	11162	331.248
YBR069C	1860	1811	5453	159.145
YBR070C	714	665	508	40.3755
YBR071W	636	587	1235	111.2
YBR072C-A	162	113	2	0.935464
YBR072W	645	596	5237	464.421
YBR073W	2877	2828	1765	32.9868
YBR074W	2931	2882	2197	40.2913
YBR076W	1065	1016	159	8.2714
YBR077C	489	440	597	71.7129
YBR078W	1290	1241	9347	398.085
YBR079C	2895	2846	7619	141.494
YBR080C	2277	2228	3833	90.9283
YBR081C	3999	3950	2347	31.4045
YBR082C	447	398	4767	633.049
YBR083W	1461	1412	3389	126.856
YBR084C-A	570	521	9450.38	958.709
YBR084W	2928	2879	5500	100.971
YBR085C-A	258	209	2579	652.199
YBR085W	924	875	131	7.91295
YBR086C	2841	2792	9378	177.529
YBR087W	1065	1016	894	46.5071
YBR088C	777	728	567	41.1649
YBR089C-A	300	251	1725.2	363.28
YBR090C	369	320	65.7968	10.8675
YBR091C	330	281	129	24.2638
YBR092C	1404	1355	1504.91	58.7011
YBR093C	1404	1355	981.671	38.2915
YBR094W	2262	2213	1326	31.6692
YBR095C	1293	1244	1033	43.889
YBR096W	693	644	1311	107.595
YBR097W	4365	4316	1732	21.2101
YBR098W	2076	2027	1032	26.9092
YBR101C	873	824	10796	692.486
YBR102C	2262	2213	1456	34.7741
YBR103W	1608	1559	963	32.6479
YBR104W	990	941	189	10.6157
YBR105C	1089	1040	2415	122.732
YBR106W	567	518	2683	273.758
YBR107C	738	689	571	43.8018
YBR108W	2844	2795	2674.36	50.5725
YBR109C	444	395	1697	227.07
YBR110W	1350	1301	1355	55.0475
YBR111C	696	647	2243	183.232
YBR111W-A	291	242	218	47.612
YBR112C	2901	2852	6654.48	123.322
YBR114W	2373	2324	1718	39.0717
YBR115C	4179	4130	4380	56.0531
YBR117C	2046	1997	850	22.4966
YBR118W	1377	1328	329012	13094.5
YBR119W	897	848	1031	64.2596
YBR120C	489	440	464	55.7366
YBR121C	2004	1955	8163	220.688
YBR122C	534	485	1005	109.522
YBR123C	1950	1901	1299	36.1162
YBR125C	1182	1133	915	42.6841
YBR126C	1488	1439	25126	922.865
YBR126W-A	207	158	1395	466.651
YBR127C	1554	1505	13478	473.33
YBR128C	1035	986	418	22.4065
YBR129C	987	938	996	56.1218
YBR130C	1278	1229	1317	56.6382
YBR131W	2115	2066	366	9.36324
YBR132C	1791	1742	6921	209.989
YBR133C	2484	2435	1652	35.858
YBR135W	453	404	363	47.4898
YBR136W	7107	7058	2154	16.1302
YBR137W	540	491	1021	109.906
YBR138C	1575	1526	868	30.0636
YBR139W	1527	1478	8158	291.732
YBR140C	9279	9230	8699	49.813
YBR141C	1014	965	270	14.7881
YBR142W	2322	2273	1158	26.9268
YBR143C	1314	1265	3627	151.542
YBR145W	1056	1007	2366	124.183
YBR146W	837	788	1244	83.4391
YBR147W	891	842	493	30.9464
YBR148W	1830	1781	142	4.21405
YBR149W	1035	986	7125	381.93
YBR150C	3285	3236	2774.3	45.3128
YBR151W	951	902	2385	139.752
YBR152W	876	827	314	20.0678
YBR153W	735	686	373	28.7382
YBR154C	648	599	1020	90.0013
YBR155W	1158	1109	239	11.3905
YBR156C	2097	2048	513	13.2392
YBR157C	768	719	557	40.9451
YBR158W	1650	1601	2555	84.348
YBR159W	1044	995	2286	121.431
YBR160W	897	848	1221	76.1018
YBR161W	1131	1082	1079	52.7072
YBR162C	1368	1319	8200	328.583
YBR162W-A	198	149	183	64.9143
YBR163W	1758	1709	797	24.6486
YBR164C	552	503	828	87.0037
YBR165W	834	785	815	54.8736
YBR166C	1359	1310	720	29.0494
YBR167C	423	374	324	45.7877
YBR168W	1242	1193	869	38.4995
YBR169C	2082	2033	10664	277.241
YBR170C	1743	1694	1895	59.125
YBR171W	621	572	781	72.1656
YBR172C	2223	2174	1542	37.4887
YBR173C	447	398	885	117.526
YBR175W	948	899	532	31.2772
YBR176W	939	890	437	25.9518
YBR177C	1356	1307	6257	253.026
YBR179C	2568	2519	2098	44.0203
YBR180W	1719	1670	133	4.20931
YBR181C	711	662	13488.1	1076.88
YBR182C	1359	1310	137	5.52745
YBR182C-A	195	146	4	1.44805
YBR183W	951	902	1620	94.9257
YBR184W	1572	1523	83	2.88041
YBR185C	837	788	723	48.4939
YBR186W	1695	1646	120	3.85325
YBR187W	843	794	2025	134.797
YBR188C	423	374	170	24.0244
YBR189W	588	539	13424.5	1316.39
YBR191W	483	434	9706.15	1182.04
YBR192W	1134	1085	457	22.2619
YBR193C	672	623	740	62.7797
YBR194W	372	323	257	42.0539
YBR195C	1269	1220	339	14.6864
YBR196C	1665	1616	38892	1272.02
YBR196C-A	150	101	19	9.94278
YBR196C-B	105	56	9	8.49434
YBR197C	654	605	385	33.6342
YBR198C	2397	2348	2419	54.4519
YBR199W	1395	1346	4446	174.582
YBR200W	1656	1607	1618	53.2155
YBR200W-A	165	116	3	1.36691
YBR201C-A	204	155	78	26.5973
YBR201W	636	587	578	52.0433
YBR202W	2538	2489	1660	35.25
YBR203W	2775	2726	4880	94.617
YBR204C	1128	1079	1198	58.6828
YBR205W	1215	1166	2025	91.7914
YBR207W	1398	1349	2471	96.8136
YBR208C	5508	5459	2922	28.2906
YBR210W	429	380	259	36.024
YBR211C	975	926	843	48.1163
YBR212W	2019	1970	6289	168.729
YBR213W	825	776	152	10.3528
YBR214W	1584	1535	11254	387.502
YBR215W	1878	1829	880	25.4299
YBR216C	2025	1976	1881	50.3127
YBR217W	561	512	252	26.0139
YBR218C	3543	3494	13212.9	199.871
YBR219C	384	335	3.29932	0.520541
YBR220C	1683	1634	1348.7	43.6254
YBR221C	1101	1052	8777	440.967
YBR221W-A	105	56	6	5.6629
YBR222C	1632	1583	2606	87.0099
YBR223C	1635	1586	1158	38.5905
YBR225W	2703	2654	2321	46.2221
YBR227C	1563	1514	783	27.3345
YBR228W	915	866	449	27.4034
YBR229C	2865	2816	3211	60.2675
YBR230C	405	356	2716	403.232
YBR230W-A	201	152	205	71.283
YBR231C	912	863	328	20.0881
YBR233W	1242	1193	554	24.544
YBR233W-A	285	236	46	10.302
YBR234C	1155	1106	4231	202.192
YBR235W	3363	3314	2004	31.961
YBR236C	1311	1262	1409	59.0102
YBR237W	2550	2501	1230	25.9936
YBR238C	2196	2147	772	19.0047
YBR239C	1590	1541	482	16.5318
YBR240C	1353	1304	84	3.40469
YBR241C	1467	1418	1869	69.664
YBR242W	717	668	320	25.3191
YBR243C	1347	1298	1196	48.7003
YBR244W	489	440	1320	158.561
YBR245C	3390	3341	3053	48.2976
YBR246W	1164	1115	984	46.644
YBR247C	1452	1403	291	10.9625
YBR248C	1659	1610	1128	37.0304
YBR249C	1113	1064	6055	300.779
YBR250W	1572	1523	78	2.70689
YBR251W	924	875	991	59.8606
YBR252W	444	395	284	38.0011
YBR253W	366	317	262	43.6835
YBR254C	528	479	185	20.4132
YBR255C-A	363	314	161	27.1001
YBR255W	2085	2036	1107	28.7373
YBR256C	717	668	1972	156.029
YBR257W	840	791	288	19.2438
YBR258C	429	380	77	10.7098
YBR259W	2067	2018	699	18.3076
YBR260C	2001	1952	1626	44.0267
YBR261C	699	650	601	48.8693
YBR262C	321	272	320	62.1808
YBR263W	1473	1424	5657	209.967
YBR264C	600	551	475	45.5635
YBR265W	963	914	895	51.755
YBR267W	1182	1133	200	9.32987
YBR268W	318	269	191	37.5281
YBR269C	417	368	1189	170.769
YBR270C	1638	1589	384	12.7727
YBR271W	1260	1211	235	10.2565
YBR272C	1443	1394	1240	47.0148
YBR273C	1311	1262	2175	91.091
YBR274W	1584	1535	948	32.6419
YBR275C	5751	5702	1530	14.1821
YBR276C	2424	2375	2430	54.0777
YBR278W	606	557	391	37.102
YBR279W	1338	1289	2484	101.853
YBR280C	1914	1865	2671	75.6956
YBR281C	2637	2588	1334	27.2438
YBR282W	441	392	463	62.4267
YBR283C	1473	1424	5731	212.714
YBR284W	2394	2345	630	14.1995
YBR285W	435	386	508	69.5588
YBR286W	1614	1565	22735	767.814
YBR287W	1284	1235	6846	292.985
YBR288C	1452	1403	1006	37.8979
YBR289W	2718	2669	1448.45	28.6834
YBR290W	966	917	1435	82.71
YBR291C	900	851	331	20.5577
YBR293W	1425	1376	867	33.3024
YBR294W	2580	2531	982	20.5067
YBR295W	3651	3602	2387	35.0255
YBR296C	1725	1676	6531	205.959
YBR296C-A	120	71	27	20.0993
YBR297W	1407	1358	2572.83	100.135
YBR298C	1845	1796	3694	108.709
YBR298C-A	222	173	2	0.611025
YBR299W	1755	1706	1128.1	34.9499
YBR301W	363	314	28.0342	4.71883
YBR302C	1140	1091	1688.28	81.7892
YCL001W	567	518	833	84.9945
YCL001W-A	462	413	65	8.31838
YCL001W-B	255	206	48	12.3154
YCL002C	792	743	638	45.3845
YCL004W	1566	1517	766	26.6882
YCL005W	771	722	565	41.3606
YCL005W-A	222	173	413	126.177
YCL008C	1158	1109	1052	50.1371
YCL009C	930	881	4378	262.649
YCL010C	780	731	1928	139.401
YCL011C	1284	1235	3080	131.813
YCL012C	405	356	137	20.3398
YCL014W	4911	4862	1490	16.1975
YCL016C	1143	1094	548	26.4752
YCL017C	1494	1445	2688	98.3189
YCL018W	1095	1046	3	0.151588
YCL019W	5313	5264	14841.5	149.018
YCL020W	1317	1268	0	0
YCL021W-A	378	329	523	84.0197
YCL024W	3114	3065	705	12.1572
YCL025C	1902	1853	4985.39	142.2
YCL026C-A	582	533	360	35.6986
YCL026C-B	582	533	4289	425.309
YCL027W	1539	1490	926	32.8473
YCL028W	1218	1169	2440	110.319
YCL029C	1323	1274	517	21.4485
YCL030C	2400	2351	7601	170.881
YCL031C	894	845	1541	96.3876
YCL032W	1041	992	877	46.7265
YCL033C	507	458	654	75.4723
YCL034W	1065	1016	2314	120.377
YCL035C	333	284	1457	271.154
YCL036W	1701	1652	412	13.1814
YCL037C	1305	1256	1221	51.3809
YCL038C	1587	1538	781	26.8392
YCL039W	2238	2189	1718	41.4813
YCL040W	1503	1454	69958.7	2543.04
YCL042W	360	311	96.311	16.3678
YCL043C	1569	1520	28757	999.943
YCL044C	1254	1205	1081	47.4148
YCL045C	2283	2234	4801	113.586
YCL047C	777	728	525	38.1156
YCL048W	1392	1343	43	1.69226
YCL048W-A	240	191	20	5.53442
YCL049C	939	890	801	47.5683
YCL050C	966	917	5692	328.073
YCL051W	1752	1703	2077	64.461
YCL052C	1251	1202	2697	118.591
YCL054W	2526	2477	347	7.40421
YCL054W-A	87	38	4	5.56355
YCL055W	1008	959	439	24.1948
YCL056C	435	386	281	38.4764
YCL057C-A	294	245	502	108.296
YCL057W	2139	2090	4787	121.058
YCL058C	459	410	238	30.6809
YCL058W-A	342	293	0	0
YCL059C	951	902	1023	59.9438
YCL061C	3291	3242	1258	20.5089
YCL063W	1272	1223	520	22.4725
YCL064C	1083	1034	4876	249.24
YCL066W	528	479	4.5	0.496538
YCL067C	633	584	130.491	11.8098
YCL068C	783	734	4.56173	0.32848
YCL069W	1377	1328	2.9661	0.118049
YCL073C	1848	1799	2.35714	0.0692517
YCR002C	969	920	1687	96.9176
YCR003W	552	503	368	38.6683
YCR004C	744	695	8594	653.561
YCR005C	1383	1334	5678	224.965
YCR007C	720	671	215	16.9352
YCR008W	1812	1763	3356	100.611
YCR009C	798	749	3324	234.56
YCR010C	852	803	3820	251.434
YCR011C	3150	3101	7456	127.081
YCR012W	1251	1202	168200	7396
YCR014C	1749	1700	535	16.6334
YCR015C	954	905	417	24.3536
YCR016W	873	824	357	22.899
YCR017C	2862	2813	5606	105.332
YCR018C	666	617	880	75.3829
YCR019W	1092	1043	711	36.0297
YCR020C	648	599	99	8.73542
YCR020C-A	267	218	37	8.97058
YCR020W-B	237	188	28	7.87183
YCR021C	999	950	7218	401.577
YCR023C	1836	1787	1802	53.2974
YCR024C	1479	1430	599	22.1394
YCR024C-A	123	74	839.424	599.549
YCR024C-B	267	218	3665	888.573
YCR026C	2229	2180	1795	43.5194
YCR027C	630	581	441	40.1179
YCR028C	1539	1490	1081	38.3455
YCR028C-A	408	359	867	127.644
YCR030C	2613	2564	4517	93.1124
YCR031C	414	365	12711.2	1840.64
YCR032W	6504	6455	1946	15.9339
YCR033W	3681	3632	5423	78.9167
YCR034W	1044	995	1006	53.438
YCR035C	1185	1136	962	44.7582
YCR036W	1002	953	2033	112.751
YCR037C	2772	2723	2818	54.6977
YCR038C	1929	1880	932.438	26.2143
YCR039C	633	584	130.491	11.8098
YCR040W	528	479	4.5	0.496538
YCR041W	333	284	201.589	37.5166
YCR042C	4224	4175	2290.41	28.9956
YCR043C	384	335	231	36.4454
YCR044C	1074	1025	1252	64.5589
YCR045C	1476	1427	678	25.112
YCR046C	510	461	675	77.3888
YCR047C	828	779	312	21.1686
YCR048W	1833	1784	2422.57	71.7722
YCR050C	309	260	149.433	30.3772
YCR051W	669	620	881	75.1034
YCR052W	1452	1403	1762	66.3779
YCR053W	1545	1496	5624	198.696
YCR054C	1692	1643	321	10.3263
YCR057C	2772	2723	1914	37.1509
YCR059C	777	728	525	38.1156
YCR060W	336	287	186	34.2536
YCR061W	1896	1847	4023	115.122
YCR063W	474	425	94	11.69
YCR065W	1695	1646	1660	53.3032
YCR066W	1464	1415	497	18.5642
YCR067C	3198	3149	4177.37	70.1142
YCR068W	1563	1514	1604	55.9956
YCR069W	957	908	2392	139.236
YCR071C	441	392	326	43.9549
YCR072C	1548	1499	219	7.72179
YCR073C	3996	3947	1134	15.1852
YCR073W-A	948	899	2439	143.393
YCR075C	783	734	546	39.3162
YCR075W-A	228	179	88	25.9839
YCR076C	753	704	543	40.7664
YCR077C	2391	2342	5480	123.671
YCR079W	1329	1280	1303	53.8034
YCR081W	4284	4235	1870	23.338
YCR082W	387	338	745	116.497
YCR083W	384	335	270	42.5985
YCR084C	2142	2093	4496	113.536
YCR086W	573	524	227	22.8965
YCR087C-A	462	413	195	24.9551
YCR088W	1779	1730	6884	210.315
YCR089W	4830	4781	1590	17.5774
YCR090C	549	500	567	59.9361
YCR091W	2163	2114	4093	102.332
YCR092C	3057	3008	792	13.9163
YCR093W	6327	6278	9988	84.0877
YCR094W	1176	1127	795	37.2837
YCR095C	1089	1040	535	27.1892
YCR095W-A	159	110	17	8.1683
YCR096C	360	311	927.018	157.545
YCR097W	381	332	459	73.0718
YCR098C	1557	1508	185	6.48404
YCR099C	468	419	392	49.4479
YCR100C	951	902	660	38.6734
YCR101C	549	500	402	42.4944
YCR102C	1107	1058	1343.63	67.1226
YCR104W	375	326	105.262	17.0659
YCR105W	1086	1037	397	20.2343
YCR106W	2499	2450	960	20.71
YCR107W	1092	1043	655.4	33.2122
YCR108C	192	143	52.6215	19.4492
YDL001W	1293	1244	509	21.6258
YDL002C	612	563	791	74.258
YDL003W	1701	1652	706	22.5876
YDL004W	483	434	1925	234.432
YDL005C	1296	1247	1301	55.1425
YDL006W	846	797	833	55.2411
YDL007C-A	258	209	2	0.505777
YDL007W	1314	1265	4091	170.928
YDL008W	498	449	225	26.4857
YDL009C	324	275	396.415	76.1891
YDL010W	696	647	555.585	45.386
YDL012C	324	275	408	78.4157
YDL013W	1860	1811	1159	33.8252
YDL014W	984	935	953	53.8712
YDL015C	933	884	2919	174.525
YDL017W	1524	1475	887	31.7839
YDL018C	678	629	870	73.1045
YDL019C	3852	3803	10779	149.805
YDL020C	1596	1547	11103	379.337
YDL021W	936	887	1604	95.5776
YDL022C-A	249	200	24	6.34244
YDL022W	1176	1127	27545	1291.8
YDL024C	1407	1358	251	9.76898
YDL025C	1863	1814	4398	128.143
YDL027C	1263	1214	2012	87.5961
YDL028C	2295	2246	1612	37.9342
YDL029W	1176	1127	5668	265.816
YDL030W	1593	1544	456	15.6096
YDL031W	2988	2939	569	10.2326
YDL033C	1254	1205	583	25.5715
YDL035C	2886	2837	3122	58.1633
YDL036C	1389	1340	738	29.109
YDL037C	987	938	857	48.2896
YDL039C	2097	2048	1761	45.447
YDL040C	2565	2516	4855	101.989
YDL042C	1689	1640	473	15.2438
YDL043C	801	752	339	23.8263
YDL044C	1323	1274	540	22.4027
YDL045C	921	872	1149	69.6432
YDL045W-A	288	239	292	64.5744
YDL046W	522	473	2014	225.047
YDL047W	936	887	2212	131.807
YDL048C	1473	1424	2585	95.9458
YDL049C	807	758	344	23.9864
YDL051W	828	779	1529	103.74
YDL052C	912	863	1289	78.9437
YDL053C	558	509	767	79.644
YDL054C	1461	1412	1135	42.4851
YDL055C	1086	1037	21453	1093.41
YDL056W	2502	2453	1615	34.7977
YDL057W	987	938	427	24.0603
YDL058W	5373	5324	3267	32.433
YDL059C	717	668	256	20.2553
YDL060W	2367	2318	800	18.2411
YDL061C	171	122	922	399.435
YDL063C	1863	1814	776	22.61
YDL064W	474	425	442	54.9678
YDL065C	1029	980	1103	59.4874
YDL066W	1287	1238	5048	215.513
YDL067C	180	131	219	88.3585
YDL069C	690	641	251	20.6962
YDL070W	1917	1868	3399	96.1722
YDL072C	612	563	3040	285.391
YDL073W	2955	2906	1129	20.534
YDL074C	2103	2054	2209	56.8422
YDL075W	342	293	7648	1379.61
YDL076C	885	836	1060	67.0155
YDL077C	3150	3101	2141	36.4914
YDL078C	1032	983	5550	298.411
YDL079C	1506	1457	5901	214.063
YDL080C	1830	1781	1266	37.5703
YDL081C	321	272	15234	2960.2
YDL082W	600	551	4041.67	387.69
YDL083C	432	383	5630.15	776.957
YDL084W	1341	1292	9662	395.257
YDL085C-A	207	158	173	57.8715
YDL085W	1638	1589	686	22.8179
YDL086W	822	773	1590	108.716
YDL087C	786	737	503	36.0725
YDL088C	1587	1538	2128	73.1292
