target_id	length	eff_length	est_counts	tpm
YBR274W	1584	1535	648	14.9004
YBR275C	5751	5702	2316	14.3365
YBR276C	2424	2375	2774	41.2262
YBR278W	606	557	401	25.4109
YBR279W	1338	1289	2027	55.5049
YBR280C	1914	1865	716	13.5508
YBR281C	2637	2588	2694	36.7421
YBR282W	441	392	785	70.6829
YBR283C	1473	1424	9324	231.112
YBR284W	2394	2345	297	4.47038
YBR285W	435	386	53	4.8464
YBR286W	1614	1565	20879	470.897
YBR287W	1284	1235	2533	72.3934
YBR288C	1452	1403	1655	41.6362
YBR289W	2718	2669	1177	15.5653
YBR290W	966	917	1009	38.8376
YBR291C	900	851	363	15.0559
YBR293W	1425	1376	603	15.4678
YBR294W	2580	2531	583	8.13031
YBR295W	3651	3602	1302	12.7584
YBR296C	1725	1676	1070	22.5341
YBR296C-A	120	71	18	8.94839
YBR297W	1407	1358	440.517	11.4497
YBR298C	1845	1796	347	6.81952
YBR298C-A	222	173	7	1.42818
YBR299W	1755	1706	247.679	5.12438
YBR301W	363	314	45.026	5.06132
YBR302C	1140	1091	978.831	31.6675
YCL001W	567	518	1750	119.245
YCL001W-A	462	413	39	3.33308
YCL001W-B	255	206	14	2.39879
YCL002C	792	743	715	33.9663
YCL004W	1566	1517	509	11.843
YCL005W	771	722	528	25.8123
YCL005W-A	222	173	936	190.968
YCL008C	1158	1109	804	25.5891
YCL009C	930	881	7381	295.713
YCL010C	780	731	1344	64.8952
YCL011C	1284	1235	4911	140.357
YCL012C	405	356	196	19.4329
YCL014W	4911	4862	2741	19.8987
YCL016C	1143	1094	488	15.7447
YCL017C	1494	1445	3759	91.8195
YCL018W	1095	1046	1	0.0337442
YCL019W	5313	5264	6593.24	44.2093
YCL020W	1317	1268	0.00795358	0.000221398
YCL021W-A	378	329	392	42.0553
YCL024W	3114	3065	1065	12.2645
YCL025C	1902	1853	1653.17	31.4899
YCL026C-A	582	533	4940	327.138
YCL026C-B	582	533	10375	687.055
YCL027W	1539	1490	4655	110.272
YCL028W	1218	1169	3767	113.74
YCL029C	1323	1274	910	25.2117
YCL030C	2400	2351	10421	156.454
YCL031C	894	845	2761	115.329
YCL032W	1041	992	624	22.2026
YCL033C	507	458	922	71.0552
YCL034W	1065	1016	2084	72.3993
YCL035C	333	284	1159	144.044
YCL036W	1701	1652	796	17.0072
YCL037C	1305	1256	6531	183.536
YCL038C	1587	1538	720	16.5237
YCL039W	2238	2189	814	13.1253
YCL040W	1503	1454	6495.74	157.687
YCL042W	360	311	46.2566	5.24981
YCL043C	1569	1520	24507	569.085
YCL044C	1254	1205	686	20.0941
YCL045C	2283	2234	6753	106.695
YCL047C	777	728	425	20.6057
YCL048W	1392	1343	27	0.709608
YCL048W-A	240	191	6	1.10879
YCL049C	939	890	731	28.9907
YCL050C	966	917	7934	305.389
YCL051W	1752	1703	958	19.8555
YCL052C	1251	1202	1557	45.7209
YCL054W	2526	2477	3818	54.4052
YCL054W-A	87	38	15	13.9328
YCL055W	1008	959	548	20.1694
YCL056C	435	386	647	59.1626
YCL057C-A	294	245	695	100.127
YCL057W	2139	2090	5137	86.7549
YCL058C	459	410	761	65.5136
YCL058W-A	342	293	0	0
YCL059C	951	902	3191	124.868
YCL061C	3291	3242	1301	14.1643
YCL063W	1272	1223	938	27.0712
YCL064C	1083	1034	9802	334.599
YCL066W	528	479	7	0.515814
YCL067C	633	584	82.359	4.9777
YCL068C	783	734	0	0
YCL069W	1377	1328	0	0
YCL073C	1848	1799	0	0
YCR002C	969	920	2275	87.2819
YCR003W	552	503	573	40.2084
YCR004C	744	695	4638	235.546
YCR005C	1383	1334	3809	100.783
YCR007C	720	671	153	8.04821
YCR008W	1812	1763	3378	67.6298
YCR009C	798	749	3064	144.39
YCR010C	852	803	79	3.4725
YCR011C	3150	3101	4809	54.7373
YCR012W	1251	1202	212255	6232.81
YCR014C	1749	1700	474	9.84147
YCR015C	954	905	462	18.0187
YCR016W	873	824	1326	56.7998
YCR017C	2862	2813	6972	87.4819
YCR018C	666	617	961	54.9755
YCR019W	1092	1043	735	24.8733
YCR020C	648	599	313	18.4437
YCR020C-A	267	218	221	35.7821
YCR020W-B	237	188	99	18.5869
YCR021C	999	950	10508	390.416
YCR023C	1836	1787	1983	39.1678
YCR024C	1479	1430	667	16.4634
YCR024C-A	123	74	2049.52	977.575
YCR024C-B	267	218	8159	1321.03
YCR026C	2229	2180	1667	26.9904
YCR027C	630	581	309	18.7721
YCR028C	1539	1490	1244	29.469
YCR028C-A	408	359	1601	157.408
YCR030C	2613	2564	1702	23.43
YCR031C	414	365	34818.2	3367.01
YCR032W	6504	6455	2378	13.0031
YCR033W	3681	3632	3722	36.1711
YCR034W	1044	995	4115	145.975
YCR035C	1185	1136	1786	55.4924
YCR036W	1002	953	1311	48.5557
YCR037C	2772	2723	1901	24.6414
YCR038C	1929	1880	528	9.91304
YCR039C	633	584	82.359	4.9777
YCR040W	528	479	7	0.515814
YCR041W	333	284	221.396	27.5158
YCR042C	4224	4175	2171.6	18.3592
YCR043C	384	335	699	73.6483
YCR044C	1074	1025	1326	45.6615
YCR045C	1476	1427	471	11.65
YCR046C	510	461	1246	95.3999
YCR047C	828	779	1751	79.3376
YCR048W	1833	1784	3649.63	72.2079
YCR050C	309	260	172.368	23.3999
YCR051W	669	620	2706	154.052
YCR052W	1452	1403	2386	60.0266
YCR053W	1545	1496	11880	280.295
YCR054C	1692	1643	823	17.6804
YCR057C	2772	2723	5452	70.6706
YCR059C	777	728	1266	61.3809
YCR060W	336	287	509	62.5989
YCR061W	1896	1847	1193	22.7984
YCR063W	474	425	148	12.2915
YCR065W	1695	1646	1066	22.859
YCR066W	1464	1415	249	6.21117
YCR067C	3198	3149	3103.23	34.7834
YCR068W	1563	1514	1177	27.4398
YCR069W	957	908	2108	81.9437
YCR071C	441	392	560	50.4235
YCR072C	1548	1499	1393	32.8005
YCR073C	3996	3947	1174	10.4986
YCR073W-A	948	899	1599	62.7797
YCR075C	783	734	395	18.9947
YCR075W-A	228	179	168	33.1274
YCR076C	753	704	485	24.3164
YCR077C	2391	2342	5920	89.2207
YCR079W	1329	1280	680	18.7512
YCR081W	4284	4235	1490	12.4183
YCR082W	387	338	1156	120.718
YCR083W	384	335	609	64.1657
YCR084C	2142	2093	6308	106.378
YCR086W	573	524	274	18.4565
YCR087C-A	462	413	1223	104.522
YCR088W	1779	1730	6906	140.9
YCR089W	4830	4781	464	3.42555
YCR090C	549	500	1022	72.1459
YCR091W	2163	2114	296	4.94217
YCR092C	3057	3008	1248	14.6443
YCR093W	6327	6278	11539	64.875
YCR094W	1176	1127	1100	34.4508
YCR095C	1089	1040	704	23.893
YCR095W-A	159	110	6	1.92526
YCR096C	360	311	637.282	72.3272
YCR097W	381	332	677	71.9749
YCR098C	1557	1508	84	1.96611
YCR099C	468	419	134	11.2881
YCR100C	951	902	189	7.39581
YCR101C	549	500	119	8.40055
YCR102C	1107	1058	7247.54	241.789
YCR104W	375	326	166.404	18.0168
YCR105W	1086	1037	290	9.87074
YCR106W	2499	2450	2069	29.8075
YCR107W	1092	1043	1270.4	42.9921
YCR108C	192	143	10	2.46828
YDL001W	1293	1244	639	18.1306
YDL002C	612	563	962	60.3111
YDL003W	1701	1652	1226	26.1946
YDL004W	483	434	2214	180.061
YDL005C	1296	1247	973	27.5408
YDL006W	846	797	790	34.9864
YDL007C-A	258	209	0	0
YDL007W	1314	1265	4946	138.005
YDL008W	498	449	514	40.4061
YDL009C	324	275	378.841	48.6245
YDL010W	696	647	664.159	36.2325
YDL012C	324	275	632	81.1176
YDL013W	1860	1811	1086	21.1662
YDL014W	984	935	14784	558.099
YDL015C	933	884	4042	161.389
YDL017W	1524	1475	583	13.9511
YDL018C	678	629	715	40.1223
YDL019C	3852	3803	4470	41.487
YDL020C	1596	1547	11764	268.408
YDL021W	936	887	260	10.3462
YDL022C-A	249	200	27	4.76502
YDL022W	1176	1127	6401	200.472
YDL024C	1407	1358	204	5.30226
YDL025C	1863	1814	4309	83.8436
YDL027C	1263	1214	609	17.7064
YDL028C	2295	2246	1115	17.5225
YDL029W	1176	1127	6418	201.005
YDL030W	1593	1544	718	16.4137
YDL031W	2988	2939	4195	50.3806
YDL033C	1254	1205	561	16.4326
YDL035C	2886	2837	2450	30.4816
YDL036C	1389	1340	848	22.3368
YDL037C	987	938	1141	42.9352
YDL039C	2097	2048	1714	29.5401
YDL040C	2565	2516	6159	86.4033
YDL042C	1689	1640	746	16.0556
YDL043C	801	752	533	25.0173
YDL044C	1323	1274	539	14.9331
YDL045C	921	872	611	24.7318
YDL045W-A	288	239	579	85.5089
YDL046W	522	473	1746	130.291
YDL047W	936	887	1510	60.0875
YDL048C	1473	1424	183	4.53599
YDL049C	807	758	188	8.75426
YDL051W	828	779	4018	182.055
YDL052C	912	863	2916	119.263
YDL053C	558	509	1058	73.3666
YDL054C	1461	1412	646	16.1484
YDL055C	1086	1037	39373	1340.14
YDL056W	2502	2453	1441	20.7347
YDL057W	987	938	254	9.55788
YDL058W	5373	5324	5396	35.7738
YDL059C	717	668	537	28.3745
YDL060W	2367	2318	4116	62.6747
YDL061C	171	122	2649	766.395
YDL063C	1863	1814	2719	52.9057
YDL064W	474	425	1308	108.63
YDL065C	1029	980	1145	41.2392
YDL066W	1287	1238	7916	225.692
YDL067C	180	131	259	69.7845
YDL069C	690	641	214	11.7838
YDL070W	1917	1868	2763	52.2077
YDL072C	612	563	1811	113.538
YDL073W	2955	2906	1930	23.4419
YDL074C	2103	2054	3401	58.4436
YDL075W	342	293	39415	4748.15
YDL076C	885	836	658	27.7812
YDL077C	3150	3101	1450	16.5043
YDL078C	1032	983	3546	127.326
YDL079C	1506	1457	336	8.13974
YDL080C	1830	1781	880	17.4401
YDL081C	321	272	28870	3746.35
YDL082W	600	551	17034.5	1091.21
YDL083C	432	383	22808.6	2101.98
YDL084W	1341	1292	19257	526.086
YDL085C-A	207	158	384	85.7837
YDL085W	1638	1589	235	5.22005
YDL086W	822	773	1370	62.5564
