target_id	length	eff_length	est_counts	tpm
YAR064W	300	251	23.125	4.85624
YAR066W	612	563	38.7692	3.6297
YAR068W	486	437	151.528	18.2769
YAR071W	1404	1355	88.1335	3.42842
YBL001C	315	266	572	113.346
YBL002W	396	347	3284	498.845
YBL003C	399	350	3831.05	576.954
YBL004W	7482	7433	12244	86.8262
YBL005W	2931	2882	2234	40.8584
YBL005W-A	1323	1274	3105.51	128.486
YBL005W-B	5268	5219	40872.7	412.798
YBL006C	543	494	667	71.169
YBL007C	3735	3686	12014	171.8
YBL008W	2523	2474	924	19.6863
YBL008W-A	240	191	18	4.96742
YBL009W	2031	1982	799	21.2488
YBL010C	843	794	176	11.6838
YBL011W	2280	2231	4126	97.4813
YBL013W	1206	1157	175	7.97253
YBL014C	2685	2636	1189	23.7754
YBL015W	1581	1532	693	23.8433
YBL016W	1062	1013	430	22.3744
YBL017C	4740	4691	6867	77.1602
YBL018C	402	353	316	47.185
YBL019W	1563	1514	315	10.9667
YBL020W	1725	1676	1377	43.3064
YBL021C	435	386	279	38.0986
YBL022C	3402	3353	6939	109.082
YBL023C	2607	2558	1628	33.5464
YBL024W	2055	2006	4813	126.467
YBL025W	438	389	115	15.5826
YBL026W	288	239	405	89.32
YBL027W	570	521	27917.5	2824.43
YBL028C	321	272	597	115.69
YBL029C-A	285	236	108	24.1215
YBL029W	1131	1082	94	4.57923
YBL030C	957	908	5904	342.73
YBL031W	1017	968	222	12.0884
YBL032W	1146	1097	2654	127.522
YBL033C	1038	989	2399	127.857
YBL034C	4542	4493	1098	12.8812
YBL035C	2118	2069	804	20.4827
YBL036C	774	725	1061	77.1381
YBL037W	3078	3029	1297	22.57
YBL038W	699	650	681	55.2237
YBL039C	1740	1691	9140	284.901
YBL039W-B	180	131	26	10.4615
YBL040C	660	611	765	65.9951
YBL041W	726	677	2359	183.667
YBL042C	1920	1871	965	27.186
YBL043W	774	725	29	2.10839
YBL044W	369	320	3	0.494155
YBL045C	1374	1325	3005	119.542
YBL046W	1326	1277	310	12.7957
YBL047C	4146	4097	9457	121.669
YBL049W	417	368	83	11.8884
YBL050W	879	830	1282	81.4145
YBL051C	2007	1958	3949	106.308
YBL052C	2496	2447	940	20.2482
YBL054W	1578	1529	730	25.1656
YBL055C	1257	1208	1006	43.8958
YBL056W	1407	1358	3160	122.653
YBL057C	627	578	814	74.2315
YBL058W	1272	1223	3060	131.882
YBL059C-A	330	281	178	33.3892
YBL059W	582	533	113	11.1749
YBL060W	2064	2015	455	11.9022
YBL061C	2091	2042	1213	31.311
YBL063W	3336	3287	774	12.4117
YBL064C	786	737	2435	174.15
YBL066C	3447	3398	1087	16.8616
YBL067C	2244	2195	2617	62.8436
YBL068W	981	932	998	56.4425
YBL069W	1290	1241	684	29.052
YBL071C-B	99	50	1	1.0542
YBL071W-A	249	200	142	37.424
YBL072C	603	554	32102.9	3054.4
YBL074C	1068	1019	317	16.3975
YBL075C	1950	1901	1161	32.1915
YBL076C	3219	3170	33518	557.328
YBL078C	354	305	60	10.3691
YBL079W	4509	4460	4967	58.7017
YBL080C	1626	1577	364	12.1664
YBL081W	1107	1058	645.355	32.1518
YBL082C	1377	1328	1131	44.8907
YBL084C	2277	2228	634.47	15.0102
YBL085W	2943	2894	2286	41.636
YBL086C	1401	1352	524	20.429
YBL087C	414	365	12668.3	1829.44
YBL088C	8364	8315	2129	13.496
YBL089W	1380	1331	371	14.6922
YBL090W	534	485	375	40.755
YBL091C	1266	1217	3455	149.641
YBL091C-A	528	479	189	20.7978
YBL092W	393	344	33523	5136.61
YBL093C	663	614	572	49.1043
YBL095W	813	764	390	26.9069
YBL097W	2265	2216	416	9.89499
YBL098W	1383	1334	584	23.0754
YBL099W	1638	1589	12641	419.324
YBL100W-A	1317	1268	0	0
YBL100W-B	5313	5264	1218.55	12.2016
YBL100W-C	120	71	7	5.19675
YBL101C	3354	3305	1448	23.0935
YBL102W	648	599	849	74.7089
YBL103C	1461	1412	731	27.2882
YBL104C	3117	3068	1209	20.7713
YBL105C	3456	3407	2176	33.665
YBL106C	3033	2984	927	16.3747
YBL107C	591	542	187	18.1859
YBL108C-A	129	80	25.9894	17.1237
YBL111C	2004	1955	109.088	2.94118
YBL112C	318	269	1.86862	0.36615
YBL113C	2379	2330	503.162	11.3827
YBR001C	2343	2294	1195	27.4578
YBR002C	861	812	490	31.8077
YBR003W	1422	1373	923	35.4342
YBR004C	1302	1253	609	25.6188
YBR005W	642	593	268	23.8217
YBR006W	1494	1445	375	13.679
YBR007C	2211	2162	1615	39.3739
YBR008C	1647	1598	11834	390.343
YBR009C	312	263	4422.82	886.412
YBR010W	411	362	3265.81	475.526
YBR011C	864	815	22579	1460.29
YBR012W-A	1323	1274	651.976	26.9745
YBR012W-B	5271	5222	6560.18	66.2172
YBR013C	390	341	76	11.7476
YBR014C	612	563	527	49.3394
YBR015C	1794	1745	3433	103.698
YBR016W	387	338	803	125.225
YBR017C	2757	2708	3613	70.3252
YBR018C	1101	1052	56	2.80585
YBR019C	2100	2051	239	6.1422
YBR020W	1587	1538	198	6.78579
YBR021W	1902	1853	434	12.3454
YBR022W	534	485	261	28.3655
YBR023C	3498	3449	3078	47.04
YBR024W	906	857	200	12.301
YBR025C	1185	1136	17124	794.545
YBR026C	1143	1094	1183	56.9979
YBR028C	1578	1529	680	23.4419
YBR029C	1374	1325	1899	75.5441
YBR030W	1659	1610	783	25.6347
YBR031W	1089	1040	52724.4	2672.21
YBR033W	2760	2711	996	19.3652
YBR034C	1047	998	1727	91.2123
YBR035C	687	638	1651	136.401
YBR036C	1233	1184	2374	105.687
YBR037C	888	839	418	26.2607
YBR038W	2892	2843	2066	38.3041
YBR039W	936	887	2652	157.595
YBR040W	897	848	14	0.87021
YBR041W	2010	1961	1540	41.3938
YBR042C	1194	1145	873	40.1884
YBR043C	2070	2021	1340	34.9486
YBR044C	1719	1670	625	19.7267
YBR045C	1920	1871	691	19.4669
YBR046C	1005	956	765	42.1789
YBR047W	528	479	265	29.161
YBR048W	471	422	13883.9	1734.16
YBR049C	2433	2384	5110	112.981
YBR050C	1017	968	167	9.09354
YBR052C	633	584	1240	111.918
YBR053C	1077	1028	681	34.9177
YBR054W	1035	986	1908	101.998
YBR055C	2700	2651	1147	22.8058
YBR056W	1506	1457	1166	42.1823
YBR056W-A	201	152	62	21.5001
YBR057C	1101	1052	669	33.5199
YBR058C	2346	2297	2020	46.3535
YBR058C-A	243	194	321	87.2158
YBR059C	3327	3278	3379	54.3339
YBR060C	1863	1814	1530	44.4576
YBR061C	933	884	729	43.4677
YBR062C	543	494	321	34.2507
YBR063C	1215	1166	496	22.422
YBR065C	1095	1046	418	21.0638
YBR066C	663	614	679	58.2899
YBR067C	633	584	7687	693.802
YBR068C	1830	1781	6597	195.242
YBR069C	1860	1811	5233	152.308
YBR070C	714	665	341	27.0287
YBR071W	636	587	551	49.4772
YBR072C-A	162	113	2	0.932918
YBR072W	645	596	1369	121.073
YBR073W	2877	2828	2044	38.0972
YBR074W	2931	2882	2593	47.4242
YBR076W	1065	1016	170	8.81956
YBR077C	489	440	216	25.8757
YBR078W	1290	1241	26931	1143.86
YBR079C	2895	2846	13206	244.584
YBR080C	2277	2228	3221	76.2022
YBR081C	3999	3950	1703	22.7253
YBR082C	447	398	4386	580.868
YBR083W	1461	1412	666	24.8617
YBR084C-A	570	521	19822.5	2005.45
YBR084W	2928	2879	11103	203.278
YBR085C-A	258	209	618	155.86
YBR085W	924	875	107	6.44566
YBR086C	2841	2792	7333	138.439
YBR087W	1065	1016	765	39.688
YBR088C	777	728	1549	112.153
YBR089C-A	300	251	695.728	146.103
YBR090C	369	320	25.2716	4.16269
YBR091C	330	281	126	23.635
YBR092C	1404	1355	2961.08	115.187
YBR093C	1404	1355	367.558	14.2981
YBR094W	2262	2213	1332	31.7259
YBR095C	1293	1244	532	22.5415
YBR096W	693	644	979	80.1288
YBR097W	4365	4316	966	11.7974
YBR098W	2076	2027	2116	55.0242
YBR101C	873	824	6708	429.099
YBR102C	2262	2213	1104	26.2954
YBR103W	1608	1559	575	19.4408
YBR104W	990	941	711	39.8265
YBR105C	1089	1040	1338	67.8132
YBR106W	567	518	6937	705.885
YBR107C	738	689	267	20.426
YBR108W	2844	2795	1019.32	19.223
YBR109C	444	395	1939	258.745
YBR110W	1350	1301	942	38.165
YBR111C	696	647	1071	87.2523
YBR111W-A	291	242	142	30.9289
YBR112C	2901	2852	3157.39	58.3541
YBR114W	2373	2324	787	17.8497
YBR115C	4179	4130	6939	88.5602
YBR117C	2046	1997	483	12.7486
YBR118W	1377	1328	366549	14548.7
YBR119W	897	848	321	19.9527
YBR120C	489	440	172	20.6048
YBR121C	2004	1955	18140	489.083
YBR122C	534	485	642	69.7726
YBR123C	1950	1901	679	18.8269
YBR125C	1182	1133	823	38.2879
YBR126C	1488	1439	5151	188.679
YBR126W-A	207	158	457	152.458
YBR127C	1554	1505	17704	620.05
YBR128C	1035	986	95	5.07853
YBR129C	987	938	728	40.9091
YBR130C	1278	1229	1590	68.1926
YBR131W	2115	2066	424	10.8175
YBR132C	1791	1742	859	25.9918
YBR133C	2484	2435	1772	38.358
YBR135W	453	404	473.421	61.7672
YBR136W	7107	7058	2126	15.8772
YBR137W	540	491	439	47.1275
YBR138C	1575	1526	303	10.466
YBR139W	1527	1478	1236	44.0794
YBR140C	9279	9230	6506	37.1539
YBR141C	1014	965	305	16.6596
YBR142W	2322	2273	2444	56.6753
YBR143C	1314	1265	7700	320.843
YBR145W	1056	1007	518	27.1139
YBR146W	837	788	782	52.3085
YBR147W	891	842	109	6.82348
YBR148W	1830	1781	211	6.24468
YBR149W	1035	986	2017	107.825
YBR150C	3285	3236	1164.88	18.9742
YBR151W	951	902	1233	72.0524
YBR152W	876	827	222	14.1494
YBR153W	735	686	299	22.9741
YBR154C	648	599	2230	196.232
YBR155W	1158	1109	1164	55.3239
YBR156C	2097	2048	478	12.3024
YBR157C	768	719	473	34.6756
YBR158W	1650	1601	2500	82.3077
YBR159W	1044	995	2019	106.956
YBR160W	897	848	635	39.4702
YBR161W	1131	1082	444	21.6295
YBR162C	1368	1319	12878	514.63
YBR162W-A	198	149	372	131.598
YBR163W	1758	1709	859	26.4937
YBR164C	552	503	908	95.1502
YBR165W	834	785	258	17.3237
YBR166C	1359	1310	729	29.3324
YBR167C	423	374	172	24.2409
YBR168W	1242	1193	309	13.6524
YBR169C	2082	2033	5284	136.999
YBR170C	1743	1694	1127	35.0673
YBR171W	621	572	842	77.5904
YBR172C	2223	2174	1569	38.0413
YBR173C	447	398	821	108.731
YBR175W	948	899	451	26.4429
YBR176W	939	890	534	31.6259
YBR177C	1356	1307	3028	122.116
YBR179C	2568	2519	1588	33.2288
YBR180W	1719	1670	89	2.80909
YBR181C	711	662	31260.9	2489.06
YBR182C	1359	1310	203	8.16801
YBR182C-A	195	146	8	2.88821
YBR183W	951	902	140	8.18113
YBR184W	1572	1523	87	3.011
YBR185C	837	788	458	30.6359
YBR186W	1695	1646	127	4.06692
YBR187W	843	794	2328	154.545
YBR188C	423	374	116	16.3485
YBR189W	588	539	34070.5	3331.82
YBR191W	483	434	18479.3	2244.34
YBR192W	1134	1085	402	19.5294
YBR193C	672	623	305	25.805
YBR194W	372	323	111	18.1139
YBR195C	1269	1220	437	18.8805
YBR196C	1665	1616	50094	1633.94
YBR196C-A	150	101	18	9.39383
YBR196C-B	105	56	15	14.1187
YBR197C	654	605	334	29.0993
YBR198C	2397	2348	1958	43.9548
YBR199W	1395	1346	2430	95.1597
YBR200W	1656	1607	961	31.5209
YBR200W-A	165	116	1	0.454395
YBR201C-A	204	155	35	11.9022
YBR201W	636	587	177	15.8938
YBR202W	2538	2489	2361	49.9992
YBR203W	2775	2726	328	6.3422
YBR204C	1128	1079	336	16.4138
YBR205W	1215	1166	2034	91.9484
YBR207W	1398	1349	2267	88.5791
YBR208C	5508	5459	1918	18.5194
YBR210W	429	380	257	35.6485
YBR211C	975	926	395	22.4842
YBR212W	2019	1970	2043	54.6631
YBR213W	825	776	301	20.4454
YBR214W	1584	1535	1176	40.3823
YBR215W	1878	1829	725	20.8937
YBR216C	2025	1976	808	21.5534
YBR217W	561	512	107	11.0155
YBR218C	3543	3494	10296.8	155.335
YBR219C	384	335	15.3075	2.40852
YBR220C	1683	1634	946.693	30.5386
YBR221C	1101	1052	8425	422.13
YBR221W-A	105	56	3	2.82374
YBR222C	1632	1583	2084	69.3919
YBR223C	1635	1586	302	10.0368
YBR225W	2703	2654	833	16.5438
YBR227C	1563	1514	876	30.4979
YBR228W	915	866	259	15.7643
YBR229C	2865	2816	2427	45.4285
YBR230C	405	356	478	70.7733
YBR230W-A	201	152	48	16.6452
YBR231C	912	863	245	14.964
YBR233W	1242	1193	473	20.8984
YBR233W-A	285	236	76	16.9744
YBR234C	1155	1106	2368	112.854
YBR235W	3363	3314	1588	25.2575
YBR236C	1311	1262	921	38.4673
YBR237W	2550	2501	652	13.7412
YBR238C	2196	2147	2012	49.3955
YBR239C	1590	1541	433	14.8107
YBR240C	1353	1304	37	1.4956
YBR241C	1467	1418	443	16.4672
YBR242W	717	668	683	53.8934
YBR243C	1347	1298	2096	85.1154
YBR244W	489	440	3440	412.095
YBR245C	3390	3341	2936	46.3203
YBR246W	1164	1115	690	32.6186
YBR247C	1452	1403	1570	58.9839
YBR248C	1659	1610	2509	82.1422
YBR249C	1113	1064	7536	373.328
YBR250W	1572	1523	155	5.36443
YBR251W	924	875	571	34.3969
YBR252W	444	395	770	102.751
YBR253W	366	317	187	31.0938
YBR254C	528	479	291	32.0221
YBR255C-A	363	314	150	25.1799
YBR255W	2085	2036	808	20.9182
YBR256C	717	668	1401	110.549
YBR257W	840	791	295	19.6579
YBR258C	429	380	79	10.9581
YBR259W	2067	2018	377	9.84718
YBR260C	2001	1952	942	25.4368
YBR261C	699	650	1073	87.0118
YBR262C	321	272	288	55.8104
YBR263W	1473	1424	7827	289.719
YBR264C	600	551	216	20.663
YBR265W	963	914	1390	80.1605
YBR267W	1182	1133	762	35.45
YBR268W	318	269	177	34.6827
YBR269C	417	368	465	66.6035
YBR270C	1638	1589	174	5.77188
YBR271W	1260	1211	505	21.9806
YBR272C	1443	1394	405	15.3138
YBR273C	1311	1262	946	39.5115
YBR274W	1584	1535	465	15.9675
YBR275C	5751	5702	2103	19.4403
YBR276C	2424	2375	1971	43.7436
YBR278W	606	557	220	20.819
YBR279W	1338	1289	1575	64.405
YBR280C	1914	1865	579	16.3641
YBR281C	2637	2588	1795	36.5588
YBR282W	441	392	400	53.7856
YBR283C	1473	1424	6531	241.747
YBR284W	2394	2345	261	5.86664
YBR285W	435	386	24	3.2773
YBR286W	1614	1565	15373	517.769
YBR287W	1284	1235	2043	87.1953
YBR288C	1452	1403	1153	43.3175
YBR289W	2718	2669	1000	19.7489
YBR290W	966	917	572	32.879
YBR291C	900	851	249	15.4227
YBR293W	1425	1376	531	20.3408
YBR294W	2580	2531	518	10.7877
YBR295W	3651	3602	994	14.5457
YBR296C	1725	1676	741	23.3043
YBR296C-A	120	71	4	2.96957
YBR297W	1407	1358	382.399	14.8426
YBR298C	1845	1796	361	10.5948
YBR298C-A	222	173	8	2.43745
YBR299W	1755	1706	150.473	4.64914
YBR301W	363	314	37.2077	6.2459
YBR302C	1140	1091	776.381	37.5095
YCL001W	567	518	779	79.2683
YCL001W-A	462	413	20	2.55253
YCL001W-B	255	206	15	3.8381
YCL002C	792	743	469	33.2718
YCL004W	1566	1517	349	12.1264
YCL005W	771	722	311	22.7047
YCL005W-A	222	173	536	163.309
YCL008C	1158	1109	682	32.4149
YCL009C	930	881	6180	369.747
YCL010C	780	731	853	61.5068
YCL011C	1284	1235	2893	123.473
YCL012C	405	356	129	19.0999
YCL014W	4911	4862	2573	27.8944
YCL016C	1143	1094	322	15.5142
YCL017C	1494	1445	2781	101.444
YCL018W	1095	1046	0	0
YCL019W	5313	5264	6393.69	64.0218
YCL020W	1317	1268	0	0
YCL021W-A	378	329	394	63.1236
YCL024W	3114	3065	681	11.7114
YCL025C	1902	1853	1594.9	45.368
YCL026C-A	582	533	3364	332.675
YCL026C-B	582	533	8216	812.503
YCL027W	1539	1490	3157	111.681
YCL028W	1218	1169	2498	112.634
YCL029C	1323	1274	620	25.6516
YCL030C	2400	2351	9461	212.117
YCL031C	894	845	1585	98.8699
YCL032W	1041	992	432	22.9543
YCL033C	507	458	400	46.0348
YCL034W	1065	1016	1307	67.8069
YCL035C	333	284	611	113.4
YCL036W	1701	1652	497	15.8576
YCL037C	1305	1256	7633	320.33
YCL038C	1587	1538	463	15.8678
YCL039W	2238	2189	820	19.7451
YCL040W	1503	1454	4964.27	179.963
YCL042W	360	311	30.7313	5.2085
YCL043C	1569	1520	22004	763.044
YCL044C	1254	1205	713	31.1885
YCL045C	2283	2234	5575	131.539
YCL047C	777	728	231	16.7252
YCL048W	1392	1343	26	1.02044
YCL048W-A	240	191	3	0.827903
YCL049C	939	890	475	28.1317
YCL050C	966	917	5280	303.498
YCL051W	1752	1703	777	24.0491
YCL052C	1251	1202	941	41.2645
YCL054W	2526	2477	2557	54.4122
YCL054W-A	87	38	2	2.7742
YCL055W	1008	959	351	19.2921
YCL056C	435	386	233	31.8171
YCL057C-A	294	245	483	103.914
YCL057W	2139	2090	4048	102.091
YCL058C	459	410	273	35.097
YCL058W-A	342	293	0	0
YCL059C	951	902	1899	110.971
YCL061C	3291	3242	1117	18.1607
YCL063W	1272	1223	834	35.9444
YCL064C	1083	1034	6322	322.274
YCL066W	528	479	5.5	0.605228
YCL067C	633	584	22.4615	2.0273
YCL068C	783	734	2.24411	0.161154
YCL069W	1377	1328	3.53245	0.140207
YCL073C	1848	1799	2.2439	0.0657453
YCR002C	969	920	1428	81.8148
YCR003W	552	503	342	35.8385
YCR004C	744	695	2959	224.415
YCR005C	1383	1334	1805	71.3203
YCR007C	720	671	90	7.06987
YCR008W	1812	1763	2506	74.9239
YCR009C	798	749	1895	133.358
YCR010C	852	803	76	4.98873
YCR011C	3150	3101	3371	57.2992
YCR012W	1251	1202	155584	6822.64
YCR014C	1749	1700	334	10.3559
YCR015C	954	905	262	15.2596
YCR016W	873	824	898	57.4435
YCR017C	2862	2813	4827	90.4481
YCR018C	666	617	513	43.8252
YCR019W	1092	1043	455	22.9942
YCR020C	648	599	211	18.5672
YCR020C-A	267	218	98	23.6953
YCR020W-B	237	188	81	22.7101
YCR021C	999	950	8309	461.017
YCR023C	1836	1787	1299	38.3157
YCR024C	1479	1430	438	16.1447
YCR024C-A	123	74	1192.88	849.683
YCR024C-B	267	218	4682	1132.05
YCR026C	2229	2180	1147	27.7331
YCR027C	630	581	180	16.3301
YCR028C	1539	1490	783	27.6992
YCR028C-A	408	359	1054	154.753
YCR030C	2613	2564	1996	41.0331
YCR031C	414	365	22367.8	3230.14
YCR032W	6504	6455	1899	15.5067
YCR033W	3681	3632	3045	44.1909
YCR034W	1044	995	2833	150.077
YCR035C	1185	1136	1211	56.1898
YCR036W	1002	953	949	52.4886
YCR037C	2772	2723	1515	29.3263
YCR038C	1929	1880	340.756	9.55382
YCR039C	633	584	22.4615	2.0273
YCR040W	528	479	5.5	0.605228
YCR041W	333	284	165.255	30.6709
YCR042C	4224	4175	2001.75	25.2723
YCR043C	384	335	340	53.4966
YCR044C	1074	1025	932	47.9274
YCR045C	1476	1427	328	12.1155
YCR046C	510	461	598	68.3742
YCR047C	828	779	711	48.1087
YCR048W	1833	1784	2606.71	77.0175
YCR050C	309	260	141.292	28.6442
YCR051W	669	620	1326	112.731
YCR052W	1452	1403	1719	64.5818
YCR053W	1545	1496	11562	407.374
YCR054C	1692	1643	640	20.5321
YCR057C	2772	2723	4117	79.6939
YCR059C	777	728	740	53.5787
YCR060W	336	287	220	40.4048
YCR061W	1896	1847	919	26.2265
YCR063W	474	425	115	14.2627
YCR065W	1695	1646	989	31.6707
YCR066W	1464	1415	243	9.05194
YCR067C	3198	3149	2910.45	48.7168
YCR068W	1563	1514	848	29.5231
YCR069W	957	908	1576	91.4876
YCR071C	441	392	283	38.0533
YCR072C	1548	1499	1041	36.605
YCR073C	3996	3947	967	12.9137
YCR073W-A	948	899	962	56.4036
YCR075C	783	734	259	18.5993
YCR075W-A	228	179	84	24.7353
YCR076C	753	704	305	22.8359
YCR077C	2391	2342	4931	110.979
YCR079W	1329	1280	425	17.5013
YCR081W	4284	4235	1221	15.1969
YCR082W	387	338	698	108.851
YCR083W	384	335	264	41.5385
YCR084C	2142	2093	7948	200.161
YCR086W	573	524	160	16.0946
YCR087C-A	462	413	614	78.3628
YCR088W	1779	1730	6527	198.865
YCR089W	4830	4781	1172	12.9211
YCR090C	549	500	500	52.7098
YCR091W	2163	2114	223	5.56022
YCR092C	3057	3008	945	16.5594
YCR093W	6327	6278	10150	85.219
YCR094W	1176	1127	763	35.6855
YCR095C	1089	1040	464	23.5167
YCR095W-A	159	110	8	3.83344
YCR096C	360	311	376.077	63.7394
YCR097W	381	332	279	44.2953
YCR098C	1557	1508	57	1.99235
YCR099C	468	419	105	13.2089
YCR100C	951	902	180	10.5186
YCR101C	549	500	120	12.6504
YCR102C	1107	1058	4632.13	230.774
YCR104W	375	326	85.0943	13.7586
YCR105W	1086	1037	193	9.81003
YCR106W	2499	2450	1372	29.5175
YCR107W	1092	1043	976.764	49.3625
YCR108C	192	143	23	8.47781
YDL001W	1293	1244	385	16.3129
YDL002C	612	563	427	39.9771
YDL003W	1701	1652	875	27.9184
YDL004W	483	434	1295	157.279
YDL005C	1296	1247	790	33.3928
YDL006W	846	797	491	32.4724
YDL007C-A	258	209	0	0
YDL007W	1314	1265	3217	134.046
YDL008W	498	449	315	36.9791
YDL009C	324	275	215.63	41.3302
YDL010W	696	647	342.37	27.8923
YDL012C	324	275	365	69.9603
YDL013W	1860	1811	697	20.2865
YDL014W	984	935	9608	541.643
YDL015C	933	884	2886	172.082
YDL017W	1524	1475	352	12.5789
YDL018C	678	629	428	35.8662
YDL019C	3852	3803	3620	50.1735
YDL020C	1596	1547	8897	303.141
YDL021W	936	887	118	7.01213
YDL022C-A	249	200	9	2.37194
YDL022W	1176	1127	5542	259.2
YDL024C	1407	1358	106	4.11432
YDL025C	1863	1814	3807	110.621
YDL027C	1263	1214	493	21.4052
YDL028C	2295	2246	783	18.3757
YDL029W	1176	1127	4369	204.338
YDL030W	1593	1544	397	13.553
YDL031W	2988	2939	3301	59.2022
YDL033C	1254	1205	341	14.9162
YDL035C	2886	2837	1773	32.9413
YDL036C	1389	1340	511	20.1005
YDL037C	987	938	1340	75.2998
YDL039C	2097	2048	2636	67.8433
YDL040C	2565	2516	4849	101.586
YDL042C	1689	1640	603	19.3805
YDL043C	801	752	324	22.7101
YDL044C	1323	1274	387	16.0115
YDL045C	921	872	437	26.4154
YDL045W-A	288	239	286	63.0754
YDL046W	522	473	1186	132.165
YDL047W	936	887	1222	72.6172
YDL048C	1473	1424	164	6.07052
YDL049C	807	758	151	10.5002
YDL051W	828	779	2754	186.345
YDL052C	912	863	1564	95.5251
YDL053C	558	509	774	80.1521
YDL054C	1461	1412	483	18.0304
YDL055C	1086	1037	31673	1609.91
YDL056W	2502	2453	1123	24.1309
YDL057W	987	938	166	9.32818
YDL058W	5373	5324	4793	47.4527
YDL059C	717	668	326	25.7237
YDL060W	2367	2318	2640	60.0319
YDL061C	171	122	1809	781.575
YDL063C	1863	1814	1902	55.2669
YDL064W	474	425	705	87.4363
YDL065C	1029	980	716	38.5105
YDL066W	1287	1238	5810	247.37
YDL067C	180	131	204	82.0825
YDL069C	690	641	142	11.6768
YDL070W	1917	1868	2284	64.4482
YDL072C	612	563	1148	107.479
YDL073W	2955	2906	1595	28.9306
YDL074C	2103	2054	2329	59.7669
YDL075W	342	293	17881	3216.74
YDL076C	885	836	436	27.4898
YDL077C	3150	3101	1048	17.8136
YDL078C	1032	983	2390	128.155
YDL079C	1506	1457	229	8.28453
YDL080C	1830	1781	631	18.6749
YDL081C	321	272	18329	3551.91
YDL082W	600	551	11236.6	1074.91
YDL083C	432	383	13503.8	1858.45
YDL084W	1341	1292	14165	577.891
YDL085C-A	207	158	243	81.0664
YDL085W	1638	1589	161	5.34065
YDL086W	822	773	903	61.5744
YDL087C	786	737	154	11.014
YDL088C	1587	1538	879	30.1248
YDL089W	1455	1406	471	17.6574
