target_id	length	eff_length	est_counts	tpm
YBR025C	1185	1136	18328	788.234
YBR026C	1143	1094	1364	60.9137
YBR028C	1578	1529	794	25.3706
YBR029C	1374	1325	2250	82.9631
YBR030W	1659	1610	789	23.9425
YBR031W	1089	1040	54599.5	2564.92
YBR033W	2760	2711	1131	20.3822
YBR034C	1047	998	1908	93.4041
YBR035C	687	638	1712	131.1
YBR036C	1233	1184	2874	118.591
YBR037C	888	839	448	26.0876
YBR038W	2892	2843	2454	42.1712
YBR039W	936	887	2912	160.393
YBR040W	897	848	17	0.979425
YBR041W	2010	1961	2050	51.0734
YBR042C	1194	1145	1209	51.5868
YBR043C	2070	2021	1573	38.026
YBR044C	1719	1670	634	18.5477
YBR045C	1920	1871	628	16.3985
YBR046C	1005	956	773	39.5039
YBR047W	528	479	285	29.0688
YBR048W	471	422	14938.7	1729.49
YBR049C	2433	2384	5081	104.126
YBR050C	1017	968	136	6.86407
YBR052C	633	584	1309	109.508
YBR053C	1077	1028	662	31.4618
YBR054W	1035	986	2323	115.104
YBR055C	2700	2651	1294	23.8475
YBR056W	1506	1457	1204	40.3725
YBR056W-A	201	152	53	17.0353
YBR057C	1101	1052	757	35.1559
YBR058C	2346	2297	2189	46.5589
YBR058C-A	243	194	469	118.111
YBR059C	3327	3278	3483	51.9114
YBR060C	1863	1814	1739	46.8361
YBR061C	933	884	762	42.1135
YBR062C	543	494	320	31.6476
YBR063C	1215	1166	567	23.7576
YBR065C	1095	1046	558	26.0628
YBR066C	663	614	625	49.7313
YBR067C	633	584	8358	699.21
YBR068C	1830	1781	7978	218.851
YBR069C	1860	1811	6536	176.324
YBR070C	714	665	410	30.1218
YBR071W	636	587	516	42.9467
YBR072C-A	162	113	0	0
YBR072W	645	596	1324	108.533
YBR073W	2877	2828	2240	38.6978
YBR074W	2931	2882	3697	62.672
YBR076W	1065	1016	128	6.15509
YBR077C	489	440	239	26.5377
YBR078W	1290	1241	34489	1357.77
YBR079C	2895	2846	14102	242.083
YBR080C	2277	2228	3481	76.3321
YBR081C	3999	3950	1954	24.1683
YBR082C	447	398	4601	564.79
YBR083W	1461	1412	650	22.4904
YBR084C-A	570	521	19985.9	1874.15
YBR084W	2928	2879	12039	204.299
YBR085C-A	258	209	596	139.322
YBR085W	924	875	132	7.37028
YBR086C	2841	2792	9864	172.606
YBR087W	1065	1016	870	41.8354
YBR088C	777	728	1653	110.933
YBR089C-A	300	251	745.423	145.093
YBR090C	369	320	16.5773	2.53094
YBR091C	330	281	119	20.6899
YBR092C	1404	1355	3797.64	136.928
YBR093C	1404	1355	409.96	14.7816
YBR094W	2262	2213	1509	33.3139
YBR095C	1293	1244	594	23.3284
YBR096W	693	644	1321	100.216
YBR097W	4365	4316	1059	11.9876
YBR098W	2076	2027	2263	54.5443
YBR101C	873	824	7610	451.207
YBR102C	2262	2213	1231	27.1766
YBR103W	1608	1559	638	19.9937
YBR104W	990	941	732	38.0049
YBR105C	1089	1040	1287	60.4593
YBR106W	567	518	8733	823.667
YBR107C	738	689	294	20.8471
YBR108W	2844	2795	1083	18.9306
YBR109C	444	395	1946	240.693
YBR110W	1350	1301	1221	45.8518
YBR111C	696	647	1077	81.326
YBR111W-A	291	242	171	34.5222
YBR112C	2901	2852	3581.15	61.3467
YBR114W	2373	2324	802	16.86
YBR115C	4179	4130	7495	88.6625
YBR117C	2046	1997	443	10.8379
YBR118W	1377	1328	386017	14201.2
YBR119W	897	848	326	18.7819
YBR120C	489	440	175	19.4314
YBR121C	2004	1955	19568	489.01
YBR122C	534	485	677	68.197
YBR123C	1950	1901	696	17.8873
YBR125C	1182	1133	886	38.2052
YBR126C	1488	1439	5201	176.581
YBR126W-A	207	158	485	149.969
YBR127C	1554	1505	19267	625.455
YBR128C	1035	986	117	5.79732
YBR129C	987	938	710	36.9806
YBR130C	1278	1229	1700	67.5795
YBR131W	2115	2066	502	11.8711
YBR132C	1791	1742	1042	29.2239
YBR133C	2484	2435	2187	43.8801
YBR135W	453	404	490	59.2561
YBR136W	7107	7058	2446	16.9314
YBR137W	540	491	430	42.7863
YBR138C	1575	1526	297	9.50868
YBR139W	1527	1478	1359	44.9224
YBR140C	9279	9230	7328	38.7884
YBR141C	1014	965	325	16.4541
YBR142W	2322	2273	2657	57.1098
YBR143C	1314	1265	8749	337.898
YBR145W	1056	1007	462	22.4146
YBR146W	837	788	896	55.552
YBR147W	891	842	95	5.51226
YBR148W	1830	1781	165	4.52625
YBR149W	1035	986	2148	106.433
YBR150C	3285	3236	1298.28	19.601
YBR151W	951	902	1265	68.5176
YBR152W	876	827	239	14.1192
YBR153W	735	686	330	23.5022
YBR154C	648	599	2475	201.868
YBR155W	1158	1109	1283	56.5215
YBR156C	2097	2048	601	14.3371
YBR157C	768	719	509	34.5865
YBR158W	1650	1601	2921	89.1371
YBR159W	1044	995	2750	135.029
YBR160W	897	848	660	38.0247
YBR161W	1131	1082	576	26.0084
YBR162C	1368	1319	15421	571.197
YBR162W-A	198	149	391	128.206
YBR163W	1758	1709	866	24.7568
YBR164C	552	503	919	89.2618
YBR165W	834	785	316	19.6669
YBR166C	1359	1310	806	30.0595
YBR167C	423	374	199	25.9956
YBR168W	1242	1193	392	16.0533
YBR169C	2082	2033	5417	130.179
YBR170C	1743	1694	1253	36.1373
YBR171W	621	572	1107	94.5518
YBR172C	2223	2174	1784	40.0916
YBR173C	447	398	871	106.919
YBR175W	948	899	470	25.5421
YBR176W	939	890	578	31.729
YBR177C	1356	1307	3071	114.795
YBR179C	2568	2519	1642	31.8466
YBR180W	1719	1670	100	2.92551
YBR181C	711	662	32326	2385.68
YBR182C	1359	1310	154	5.74338
YBR182C-A	195	146	10	3.3463
YBR183W	951	902	191	10.3453
YBR184W	1572	1523	100	3.20788
YBR185C	837	788	464	28.768
YBR186W	1695	1646	144	4.27416
YBR187W	843	794	3075	189.209
YBR188C	423	374	126	16.4595
YBR189W	588	539	36013.3	3264.32
YBR191W	483	434	20030.2	2254.83
YBR192W	1134	1085	448	20.1728
YBR193C	672	623	288	22.5851
YBR194W	372	323	116	17.5458
YBR195C	1269	1220	481	19.2621
YBR196C	1665	1616	52416	1584.68
YBR196C-A	150	101	27	13.0605
YBR196C-B	105	56	12	10.4691
YBR197C	654	605	346	27.9408
YBR198C	2397	2348	2230	46.4007
YBR199W	1395	1346	3247	117.857
YBR200W	1656	1607	1072	32.591
YBR200W-A	165	116	1	0.421173
YBR201C-A	204	155	40	12.608
YBR201W	636	587	175	14.5653
YBR202W	2538	2489	2743	53.8417
YBR203W	2775	2726	344	6.16525
YBR204C	1128	1079	337	15.259
YBR205W	1215	1166	2463	103.201
YBR207W	1398	1349	2701	97.8207
YBR208C	5508	5459	2101	18.8032
YBR210W	429	380	305	39.2134
YBR211C	975	926	430	22.6869
YBR212W	2019	1970	2249	55.7752
YBR213W	825	776	345	21.7208
YBR214W	1584	1535	1187	37.7799
YBR215W	1878	1829	747	19.9538
YBR216C	2025	1976	960	23.7357
YBR217W	561	512	139	13.2636
YBR218C	3543	3494	11158.8	156.032
YBR219C	384	335	10.6788	1.55739
YBR220C	1683	1634	1250.32	37.3842
YBR221C	1101	1052	8854	411.189
YBR221W-A	105	56	1	0.872429
YBR222C	1632	1583	2098	64.7504
YBR223C	1635	1586	394	12.137
YBR225W	2703	2654	900	16.5676
YBR227C	1563	1514	968	31.2369
YBR228W	915	866	308	17.376
YBR229C	2865	2816	3298	57.2185
YBR230C	405	356	416	57.0902
YBR230W-A	201	152	51	16.3925
YBR231C	912	863	211	11.9451
YBR233W	1242	1193	451	18.4695
YBR233W-A	285	236	79	16.3543
YBR234C	1155	1106	2636	116.442
YBR235W	3363	3314	1924	28.3642
YBR236C	1311	1262	1022	39.5649
YBR237W	2550	2501	724	14.143
YBR238C	2196	2147	2188	49.789
YBR239C	1590	1541	499	15.8204
YBR240C	1353	1304	38	1.42372
YBR241C	1467	1418	571	19.6733
YBR242W	717	668	759	55.5116
YBR243C	1347	1298	2443	91.9532
YBR244W	489	440	3898	432.82
YBR245C	3390	3341	3331	48.7098
YBR246W	1164	1115	822	36.0176
YBR247C	1452	1403	1689	58.8153
YBR248C	1659	1610	2688	81.5683
YBR249C	1113	1064	7944	364.767
YBR250W	1572	1523	164	5.26093
YBR251W	924	875	616	34.3946
YBR252W	444	395	829	102.536
YBR253W	366	317	225	34.677
YBR254C	528	479	388	39.5744
YBR255C-A	363	314	144	22.4053
YBR255W	2085	2036	852	20.4447
YBR256C	717	668	1521	111.243
YBR257W	840	791	318	19.6412
YBR258C	429	380	71	9.12836
YBR259W	2067	2018	441	10.6767
YBR260C	2001	1952	1104	27.6317
YBR261C	699	650	1073	80.65
YBR262C	321	272	281	50.4726
YBR263W	1473	1424	8295	284.593
YBR264C	600	551	280	24.827
YBR265W	963	914	1514	80.9278
YBR267W	1182	1133	853	36.7822
YBR268W	318	269	198	35.9609
YBR269C	417	368	473	62.7959
YBR270C	1638	1589	214	6.57973
YBR271W	1260	1211	636	25.6585
YBR272C	1443	1394	501	17.5587
YBR273C	1311	1262	990	38.326
YBR274W	1584	1535	538	17.1235
YBR275C	5751	5702	2421	20.7437
YBR276C	2424	2375	2309	47.4983
YBR278W	606	557	255	22.3668
YBR279W	1338	1289	1667	63.1831
YBR280C	1914	1865	577	15.1152
YBR281C	2637	2588	1983	37.4349
YBR282W	441	392	387	48.2329
YBR283C	1473	1424	8671	297.493
YBR284W	2394	2345	242	5.04186
YBR285W	435	386	20	2.5314
YBR286W	1614	1565	19778	617.428
YBR287W	1284	1235	2547	100.758
YBR288C	1452	1403	1281	44.6077
YBR289W	2718	2669	1142	20.9043
YBR290W	966	917	666	35.4832
YBR291C	900	851	251	14.4099
YBR293W	1425	1376	577	20.4869
YBR294W	2580	2531	534	10.3078
YBR295W	3651	3602	1114	15.1098
YBR296C	1725	1676	808	23.5535
YBR296C-A	120	71	4	2.75245
YBR297W	1407	1358	357.992	12.8793
YBR298C	1845	1796	427	11.6155
YBR298C-A	222	173	6	1.69443
YBR299W	1755	1706	169.015	4.84022
YBR301W	363	314	34.5469	5.37523
YBR302C	1140	1091	1026.82	45.982
YCL001W	567	518	1042	98.278
YCL001W-A	462	413	22	2.6025
YCL001W-B	255	206	17	4.03181
YCL002C	792	743	582	38.2695
YCL004W	1566	1517	399	12.8501
YCL005W	771	722	348	23.5483
YCL005W-A	222	173	596	168.313
YCL008C	1158	1109	644	28.3709
YCL009C	930	881	6518	361.457
YCL010C	780	731	896	59.8837
YCL011C	1284	1235	2896	114.564
YCL012C	405	356	161	22.095
YCL014W	4911	4862	3406	34.2253
YCL016C	1143	1094	398	17.7739
YCL017C	1494	1445	2870	97.0359
YCL018W	1095	1046	1	0.0467075
YCL019W	5313	5264	6416	59.5479
YCL020W	1317	1268	1.16923e-07	4.50503e-09
YCL021W-A	378	329	516	76.6253
YCL024W	3114	3065	800	12.752
YCL025C	1902	1853	1658.47	43.727
YCL026C-A	582	533	3235	296.528
YCL026C-B	582	533	8368	767.031
YCL027W	1539	1490	2773	90.9247
YCL028W	1218	1169	2491	104.106
YCL029C	1323	1274	607	23.2776
YCL030C	2400	2351	9920	206.147
YCL031C	894	845	1847	106.789
YCL032W	1041	992	395	19.4538
YCL033C	507	458	364	38.8288
YCL034W	1065	1016	1227	59.0023
YCL035C	333	284	713	122.656
YCL036W	1701	1652	558	16.5022
YCL037C	1305	1256	8108	315.386
YCL038C	1587	1538	600	19.0596
YCL039W	2238	2189	772	17.2302
YCL040W	1503	1454	4692.08	157.659
YCL042W	360	311	41.9222	6.5857
YCL043C	1569	1520	26102	838.974
YCL044C	1254	1205	788	31.949
YCL045C	2283	2234	7371	161.199
YCL047C	777	728	237	15.9051
YCL048W	1392	1343	33	1.20048
YCL048W-A	240	191	7	1.79054
YCL049C	939	890	573	31.4545
YCL050C	966	917	5822	310.185
YCL051W	1752	1703	908	26.0489
YCL052C	1251	1202	1012	41.1334
YCL054W	2526	2477	2879	56.785
YCL054W-A	87	38	4	5.14274
YCL055W	1008	959	395	20.1232
YCL056C	435	386	298	37.7179
YCL057C-A	294	245	534	106.486
YCL057W	2139	2090	4589	107.273
YCL058C	459	410	294	35.0333
YCL058W-A	342	293	0	0
YCL059C	951	902	1971	106.757
YCL061C	3291	3242	1223	18.4303
YCL063W	1272	1223	993	39.6681
YCL064C	1083	1034	6572	310.524
YCL066W	528	479	5.53673	0.564724
YCL067C	633	584	40.6447	3.40024
YCL068C	783	734	2.53691	0.16886
YCL069W	1377	1328	11.7291	0.431505
YCL073C	1848	1799	23.5849	0.640503
YCR002C	969	920	1515	80.4531
YCR003W	552	503	405	39.3374
YCR004C	744	695	3280	230.572
YCR005C	1383	1334	2022	74.0531
YCR007C	720	671	90	6.55297
YCR008W	1812	1763	3158	87.5141
YCR009C	798	749	1868	121.847
YCR010C	852	803	75	4.56314
YCR011C	3150	3101	4254	67.0215
YCR012W	1251	1202	156316	6353.56
YCR014C	1749	1700	341	9.79995
YCR015C	954	905	332	17.9229
YCR016W	873	824	931	55.2002
YCR017C	2862	2813	6384	110.877
YCR018C	666	617	571	45.2136
YCR019W	1092	1043	461	21.5941
YCR020C	648	599	194	15.8232
YCR020C-A	267	218	125	28.0138
YCR020W-B	237	188	62	16.1121
YCR021C	999	950	10056	517.154
YCR023C	1836	1787	1565	42.7866
YCR024C	1479	1430	466	15.9209
YCR024C-A	123	74	1466.74	968.364
YCR024C-B	267	218	6205	1390.6
YCR026C	2229	2180	1503	33.6838
YCR027C	630	581	192	16.1452
YCR028C	1539	1490	940	30.8219
YCR028C-A	408	359	1155	157.183
YCR030C	2613	2564	2412	45.9597
YCR031C	414	365	23616.3	3161.09
YCR032W	6504	6455	2113	15.9927
YCR033W	3681	3632	3462	46.5693
YCR034W	1044	995	4088	200.727
YCR035C	1185	1136	1293	55.6081
YCR036W	1002	953	1017	52.137
YCR037C	2772	2723	1983	35.579
YCR038C	1929	1880	382.463	9.93916
YCR039C	633	584	40.6447	3.40024
YCR040W	528	479	5.53673	0.564724
YCR041W	333	284	172.181	29.62
YCR042C	4224	4175	2280.75	26.6894
YCR043C	384	335	402	58.6272
YCR044C	1074	1025	1110	52.9075
YCR045C	1476	1427	388	13.2839
YCR046C	510	461	582	61.6794
YCR047C	828	779	678	42.5217
YCR048W	1833	1784	3136.44	85.8935
YCR050C	309	260	128.561	24.1577
YCR051W	669	620	1349	106.301
YCR052W	1452	1403	1829	63.6904
YCR053W	1545	1496	12533	409.3
YCR054C	1692	1643	686	20.3988
YCR057C	2772	2723	4688	84.112
YCR059C	777	728	820	55.0301
YCR060W	336	287	237	40.3445
YCR061W	1896	1847	1099	29.0703
YCR063W	474	425	114	13.1049
YCR065W	1695	1646	1016	30.1566
YCR066W	1464	1415	278	9.59857
YCR067C	3198	3149	3812.98	59.1575
YCR068W	1563	1514	975	31.4628
YCR069W	957	908	1860	100.08
YCR071C	441	392	282	35.1464
YCR072C	1548	1499	1139	37.1228
YCR073C	3996	3947	1019	12.6132
YCR073W-A	948	899	1048	56.9534
YCR075C	783	734	367	24.428
YCR075W-A	228	179	92	25.1104
YCR076C	753	704	333	23.1095
YCR077C	2391	2342	5585	116.508
YCR079W	1329	1280	489	18.6645
YCR081W	4284	4235	1385	15.9777
YCR082W	387	338	842	121.706
YCR083W	384	335	295	43.0225
YCR084C	2142	2093	8707	203.244
YCR086W	573	524	156	14.5449
YCR087C-A	462	413	656	77.6018
YCR088W	1779	1730	6800	192.035
YCR089W	4830	4781	1331	13.6012
YCR090C	549	500	576	56.2821
YCR091W	2163	2114	276	6.37855
YCR092C	3057	3008	1138	18.4834
YCR093W	6327	6278	12245	95.2918
YCR094W	1176	1127	1022	44.3042
YCR095C	1089	1040	548	25.7434
YCR095W-A	159	110	5	2.22073
YCR096C	360	311	362.711	56.9794
YCR097W	381	332	325	47.8259
YCR098C	1557	1508	56	1.81428
YCR099C	468	419	90	10.4941
YCR100C	951	902	177	9.58705
YCR101C	549	500	91	8.8918
YCR102C	1107	1058	4686.02	216.39
YCR104W	375	326	105.937	15.8763
YCR105W	1086	1037	181	8.52743
YCR106W	2499	2450	1545	30.8092
YCR107W	1092	1043	1157.85	54.2359
YCR108C	192	143	45.8108	15.6513
YDL001W	1293	1244	376	14.7668
YDL002C	612	563	522	45.2981
YDL003W	1701	1652	957	28.3022
YDL004W	483	434	1401	157.713
YDL005C	1296	1247	860	33.6938
YDL006W	846	797	479	29.3627
YDL007C-A	258	209	2	0.467522
YDL007W	1314	1265	3299	127.412
YDL008W	498	449	253	27.5291
YDL009C	324	275	270.169	47.9977
YDL010W	696	647	446.831	33.741
YDL012C	324	275	331	58.8049
YDL013W	1860	1811	686	18.5065
YDL014W	984	935	9361	489.135
YDL015C	933	884	3739	206.643
YDL017W	1524	1475	370	12.2554
YDL018C	678	629	541	42.0208
YDL019C	3852	3803	4038	51.875
YDL020C	1596	1547	9406	297.052
YDL021W	936	887	144	7.93153
YDL022C-A	249	200	7.36055	1.79804
YDL022W	1176	1127	5453	236.39
YDL024C	1407	1358	88.6395	3.18893
YDL025C	1863	1814	4414	118.881
YDL027C	1263	1214	573	23.0597
YDL028C	2295	2246	914	19.8818
YDL029W	1176	1127	4746	205.742
YDL030W	1593	1544	470	14.872
YDL031W	2988	2939	3710	61.6726
YDL033C	1254	1205	370	15.0014
YDL035C	2886	2837	2374	40.8827
YDL036C	1389	1340	604	22.0217
YDL037C	987	938	1636	85.2116
YDL039C	2097	2048	3091	73.7373
YDL040C	2565	2516	5294	102.8
YDL042C	1689	1640	676	20.1382
YDL043C	801	752	368	23.9083
YDL044C	1323	1274	421	16.1447
YDL045C	921	872	499	27.9578
YDL045W-A	288	239	269	54.9886
YDL046W	522	473	1323	136.652
YDL047W	936	887	1452	79.9763
YDL048C	1473	1424	142	4.87188
YDL049C	807	758	143	9.2169
YDL051W	828	779	3091	193.856
YDL052C	912	863	1848	104.619
YDL053C	558	509	946	90.8012
YDL054C	1461	1412	575	19.8953
YDL055C	1086	1037	33836	1594.11
YDL056W	2502	2453	1128	22.4662
YDL057W	987	938	172	8.95868
YDL058W	5373	5324	5409	49.636
YDL059C	717	668	334	24.428
YDL060W	2367	2318	2841	59.8792
YDL061C	171	122	1919.45	768.661
YDL063C	1863	1814	2363	63.6421
YDL064W	474	425	800	91.9643
YDL065C	1029	980	724	36.0936
YDL066W	1287	1238	6219	245.425
YDL067C	180	131	218	81.3024
YDL069C	690	641	178	13.5669
YDL070W	1917	1868	2524	66.0132
YDL072C	612	563	1417	122.964
YDL073W	2955	2906	1881	31.6236
YDL074C	2103	2054	2794	66.4575
YDL075W	342	293	18923	3155.3
YDL076C	885	836	495	28.9279
YDL077C	3150	3101	1161	18.2915
YDL078C	1032	983	2549	126.688
YDL079C	1506	1457	260	8.7183
YDL080C	1830	1781	636	17.4466
YDL081C	321	272	20236	3634.75
YDL082W	600	551	11886.2	1053.92
YDL083C	432	383	14587.7	1860.82
YDL084W	1341	1292	15916	601.852
YDL085C-A	207	158	232	71.738
YDL085W	1638	1589	150	4.61196
YDL086W	822	773	989	62.5079
YDL087C	786	737	169	11.2031
